,filename,label,answer
29,0_1_11078_IOM_DIS_XX.wav,0,"<s> Yes, I can hear an anger emotion from the audio.</s>"
30,0_0_01005_ITS_ANG_XX.wav,0,<s> The emotion of the audio is confident and self-assured.</s>
31,0_0_01005_ITS_ANG_XX.wav,0,<s> I heard a sense of confidence and certainty in the speaker's voice.</s>
32,0_0_01005_ITS_ANG_XX.wav,0,"<s> Yes, I can hear the person say in anger emotion on the audio.</s>"
33,0_0_01005_ITS_ANG_XX.wav,0,"<s> No, there is no anger sound on the audio.</s>"
34,0_0_01005_ITS_ANG_XX.wav,0,"<s> No, the speaker does not sound angry.</s>"
35,0_0_01005_ITS_ANG_XX.wav,0,"<s> Yes, I can hear an anger emotion from the audio.</s>"
36,1_1_11054_IWL_DIS_XX.wav,1,<s> The emotion of the audio is a request for a new alarm clock.</s>
37,1_1_11054_IWL_DIS_XX.wav,1,<s> I heard a sense of excitement and anticipation in the audio.</s>
38,1_1_11054_IWL_DIS_XX.wav,1,"<s> Yes, I can hear the disgust in the person's voice on the audio.</s>"
39,1_1_11054_IWL_DIS_XX.wav,1,"<s> Yes, someone is speaking in a disgust sound on the audio.</s>"
40,1_1_11054_IWL_DIS_XX.wav,1,"<s> No, the speaker does not sound like disgust.</s>"
41,1_1_11054_IWL_DIS_XX.wav,1,"<s> Yes, I can hear a disgust emotion from the audio.</s>"
42,4_4_41016_WSI_NEU_XX.wav,4,<s> The emotion of the audio is calm and reassuring.</s>
43,4_4_41016_WSI_NEU_XX.wav,4,<s> I heard a sense of urgency and determination in the audio.</s>
44,4_4_41016_WSI_NEU_XX.wav,4,"<s> Yes, I can hear the person say in neutral emotion on the audio.</s>"
45,4_4_41016_WSI_NEU_XX.wav,4,"<s> Yes, someone is speaking in a neutral sound on the audio.</s>"
46,4_4_41016_WSI_NEU_XX.wav,4,"<s> Yes, the speaker sounds neutral.</s>"
47,4_4_41016_WSI_NEU_XX.wav,4,"<s> Yes, there is a neutral emotion in the audio.</s>"
48,5_5_51035_IWL_SAD_XX.wav,5,<s> The audio expresses a desire for a new alarm clock. The emotion conveyed is a mix of excitement and anticipation. The speaker is looking forward to waking up to the sound of a new alarm clock.</s>
49,5_5_51035_IWL_SAD_XX.wav,5,<s> I heard a desire for a new alarm clock in the audio.</s>
50,5_5_51035_IWL_SAD_XX.wav,5,"<s> Yes, I can hear the sad emotion in the person's voice on the audio.</s>"
51,5_5_51035_IWL_SAD_XX.wav,5,"<s> Yes, someone is speaking in a sad sound on the audio.</s>"
52,5_5_51035_IWL_SAD_XX.wav,5,"<s> No, the speaker does not sound sad.</s>"
53,5_5_51035_IWL_SAD_XX.wav,5,"<s> Yes, I can hear a sad emotion from the audio.</s>"
54,5_5_51034_TAI_SAD_XX.wav,5,<s> The emotion of the audio is calm and peaceful.</s>
55,5_5_51034_TAI_SAD_XX.wav,5,<s> I heard sadness in the audio.</s>
56,5_5_51034_TAI_SAD_XX.wav,5,"<s> Yes, I can hear the sad emotion in the person's voice on the audio.</s>"
57,5_5_51034_TAI_SAD_XX.wav,5,"<s> Yes, someone is speaking in a sad sound on the audio.</s>"
58,5_5_51034_TAI_SAD_XX.wav,5,"<s> No, the speaker does not sound sad.</s>"
59,5_5_51034_TAI_SAD_XX.wav,5,"<s> Yes, I can hear a sad emotion from the audio.</s>"
60,4_4_41032_IWL_NEU_XX.wav,4,<s> The emotion of the audio is a request for a new alarm clock.</s>
61,4_4_41032_IWL_NEU_XX.wav,4,<s> I heard a sense of longing and desire in the audio.</s>
62,4_4_41032_IWL_NEU_XX.wav,4,"<s> Yes, I can hear the person say 'I would like a new alarm clock' in neutral emotion on the audio.</s>"
63,4_4_41032_IWL_NEU_XX.wav,4,"<s> Yes, someone is speaking in a neutral sound on the audio.</s>"
64,4_4_41032_IWL_NEU_XX.wav,4,"<s> Yes, the speaker sounds neutral.</s>"
65,4_4_41032_IWL_NEU_XX.wav,4,"<s> Yes, I can hear a neutral emotion from the audio.</s>"
66,0_0_01033_MTI_ANG_XX.wav,0,<s> The emotion of the audio is one of uncertainty and apprehension. The speaker seems to be contemplating the possibility of something negative happening in the future and expressing a sense of unease about it.</s>
67,0_0_01033_MTI_ANG_XX.wav,0,<s> I heard sadness in the audio.</s>
68,0_0_01033_MTI_ANG_XX.wav,0,"<s> Yes, I can hear the anger emotion in the person's voice on the audio.</s>"
69,0_0_01033_MTI_ANG_XX.wav,0,"<s> Yes, someone is speaking in an anger sound on the audio.</s>"
70,0_0_01033_MTI_ANG_XX.wav,0,"<s> No, the speaker does not sound angry.</s>"
71,0_0_01033_MTI_ANG_XX.wav,0,"<s> Yes, I can hear an anger emotion from the audio.</s>"
72,4_4_41062_IWL_NEU_XX.wav,4,"<s> The audio expresses a desire for a new alarm clock. The emotion conveyed is a mix of excitement and anticipation. The speaker is looking forward to waking up to the sound of a new alarm clock ringing, signaling the start of a new day.</s>"
73,4_4_41062_IWL_NEU_XX.wav,4,<s> I heard a sense of longing and desire in the audio.</s>
74,4_4_41062_IWL_NEU_XX.wav,4,"<s> Yes, I can hear the person say 'I would like a new alarm clock' in neutral emotion on the audio.</s>"
75,4_4_41062_IWL_NEU_XX.wav,4,"<s> Yes, someone is speaking in a neutral sound on the audio.</s>"
76,4_4_41062_IWL_NEU_XX.wav,4,"<s> Yes, the speaker sounds neutral.</s>"
77,4_4_41062_IWL_NEU_XX.wav,4,"<s> Yes, there is a neutral emotion in the audio.</s>"
78,1_5_51084_IOM_SAD_XX.wav,1,<s> The emotion of the audio is excitement and anticipation as the speaker is on their way to a meeting.</s>
79,1_5_51084_IOM_SAD_XX.wav,1,<s> I heard excitement in the audio.</s>
80,1_5_51084_IOM_SAD_XX.wav,1,"<s> Yes, I can hear the disgust in the person's voice on the audio.</s>"
81,1_5_51084_IOM_SAD_XX.wav,1,"<s> Yes, someone is speaking in a disgust sound on the audio.</s>"
82,1_5_51084_IOM_SAD_XX.wav,1,"<s> No, the speaker does not sound like disgust.</s>"
83,1_5_51084_IOM_SAD_XX.wav,1,"<s> Yes, I can hear a disgust emotion from the audio.</s>"
84,2_2_21033_ITH_FEA_XX.wav,2,"<s> The emotion of the audio is uncertain as there is not enough information to determine the exact emotion of the speaker. However, the use of the phrase ""I think I have a doctor's appointment"" suggests that the speaker may be feeling anxious or stressed about an upcoming medical appointment. Additionally, the use of the phrase ""I think"" suggests that the speaker may be unsure or uncertain about their appointment. Overall, the emotion of the audio is likely to be a combination of anxiety, stress, and uncertainty.</s>"
85,2_2_21033_ITH_FEA_XX.wav,2,<s> I heard sadness in the audio.</s>
86,2_2_21033_ITH_FEA_XX.wav,2,"<s> Yes, you can hear the person say 'I think I have a doctor's appointment' in fear and emotion on the audio.</s>"
87,2_2_21033_ITH_FEA_XX.wav,2,"<s> Yes, someone is speaking in a fear sound on the audio.</s>"
88,2_2_21033_ITH_FEA_XX.wav,2,"<s> No, the speaker does not sound like fear.</s>"
89,2_2_21033_ITH_FEA_XX.wav,2,"<s> Yes, I can hear a fear emotion from the audio.</s>"
90,4_0_01080_IEO_ANG_HI.wav,4,<s> The emotion of the audio is angry and frustrated.</s>
91,4_0_01080_IEO_ANG_HI.wav,4,<s> Anger</s>
92,4_0_01080_IEO_ANG_HI.wav,4,"<s> Yes, I can hear the person say in neutral emotion on the audio.</s>"
93,4_0_01080_IEO_ANG_HI.wav,4,"<s> Yes, someone is speaking in a neutral sound on the audio.</s>"
94,4_0_01080_IEO_ANG_HI.wav,4,"<s> Yes, the speaker sounds neutral.</s>"
95,4_0_01080_IEO_ANG_HI.wav,4,"<s> Yes, I can hear a neutral emotion from the audio.</s>"
96,4_4_41040_IOM_NEU_XX.wav,4,<s> The emotion of the audio is excitement and anticipation.</s>
97,4_4_41040_IOM_NEU_XX.wav,4,<s> I heard a sense of excitement and anticipation in the audio.</s>
98,4_4_41040_IOM_NEU_XX.wav,4,"<s> Yes, I can hear the person say in neutral emotion on the audio.</s>"
99,4_4_41040_IOM_NEU_XX.wav,4,"<s> Yes, someone is speaking in a neutral sound on the audio.</s>"
100,4_4_41040_IOM_NEU_XX.wav,4,"<s> Yes, the speaker sounds neutral.</s>"
101,4_4_41040_IOM_NEU_XX.wav,4,"<s> Yes, I can hear a neutral emotion from the audio.</s>"
102,0_0_01049_ITH_ANG_XX.wav,0,<s> The emotion of the audio is aggressive and demanding. The speaker is insistent and forceful in their request for a doctor's appointment. There is a sense of urgency and frustration in their tone.</s>
103,0_0_01049_ITH_ANG_XX.wav,0,<s> I heard a sense of desperation and urgency in the audio.</s>
104,0_0_01049_ITH_ANG_XX.wav,0,"<s> Yes, I can hear the person say in anger emotion on the audio.</s>"
105,0_0_01049_ITH_ANG_XX.wav,0,"<s> Yes, someone is speaking in an anger sound on the audio.</s>"
106,0_0_01049_ITH_ANG_XX.wav,0,"<s> No, the speaker does not sound angry.</s>"
107,0_0_01049_ITH_ANG_XX.wav,0,"<s> Yes, I can hear an anger emotion from the audio.</s>"
108,0_0_01054_IEO_ANG_HI.wav,0,<s> The emotion of the audio is angry and frustrated.</s>
109,0_0_01054_IEO_ANG_HI.wav,0,<s> I heard anger in the audio.</s>
110,0_0_01054_IEO_ANG_HI.wav,0,"<s> Yes, I can hear the person say in anger emotion on the audio.</s>"
111,0_0_01054_IEO_ANG_HI.wav,0,"<s> Yes, someone is speaking in an anger sound on the audio.</s>"
112,0_0_01054_IEO_ANG_HI.wav,0,"<s> Yes, the speaker sounds angry.</s>"
113,0_0_01054_IEO_ANG_HI.wav,0,"<s> Yes, I can hear an anger emotion from the audio.</s>"
114,3_3_31018_DFA_HAP_XX.wav,3,<s> The emotion of the audio is playful and light-hearted. The speaker is encouraging the listener to not forget their jacket.</s>
115,3_3_31018_DFA_HAP_XX.wav,3,<s> I heard a sense of urgency and importance in the audio.</s>
116,3_3_31018_DFA_HAP_XX.wav,3,"<s> Yes, I can hear the happy emotion in the person's voice on the audio.</s>"
117,3_3_31018_DFA_HAP_XX.wav,3,"<s> Yes, someone is speaking in a happy sound on the audio.</s>"
118,3_3_31018_DFA_HAP_XX.wav,3,"<s> Yes, the speaker sounds happy.</s>"
119,3_3_31018_DFA_HAP_XX.wav,3,"<s> Yes, I can hear a happy emotion from the audio.</s>"
120,3_3_31027_ITH_HAP_XX.wav,3,<s> The emotion of the audio is one of excitement and anticipation. The speaker seems to be eagerly awaiting a doctor's appointment and is excited about what may come of it.</s>
121,3_3_31027_ITH_HAP_XX.wav,3,<s> I heard a sense of excitement and anticipation in the audio.</s>
122,3_3_31027_ITH_HAP_XX.wav,3,"<s> Yes, I can hear the person saying 'I think I have a doctor's appointment' in a happy emotion on the audio.</s>"
123,3_3_31027_ITH_HAP_XX.wav,3,"<s> Yes, someone is speaking in a happy sound on the audio.</s>"
124,3_3_31027_ITH_HAP_XX.wav,3,"<s> No, the speaker does not sound happy.</s>"
125,3_3_31027_ITH_HAP_XX.wav,3,"<s> Yes, I can hear a happy emotion from the audio.</s>"
126,0_0_01068_DFA_ANG_XX.wav,0,<s> Angry</s>
127,0_0_01068_DFA_ANG_XX.wav,0,<s> Anger</s>
128,0_0_01068_DFA_ANG_XX.wav,0,"<s> Yes, I can hear the person say in anger emotion on the audio.</s>"
129,0_0_01068_DFA_ANG_XX.wav,0,"<s> Yes, someone is speaking in an anger sound on the audio.</s>"
130,0_0_01068_DFA_ANG_XX.wav,0,"<s> No, the speaker does not sound angry.</s>"
131,0_0_01068_DFA_ANG_XX.wav,0,"<s> Yes, I can hear an anger emotion from the audio.</s>"
132,2_2_21031_IWW_FEA_XX.wav,2,<s> The emotion of the audio is curious and intrigued.</s>
133,2_2_21031_IWW_FEA_XX.wav,2,<s> Curiosity</s>
134,2_2_21031_IWW_FEA_XX.wav,2,"<s> Yes, I can hear the person say in fear emotion on the audio.</s>"
135,2_2_21031_IWW_FEA_XX.wav,2,"<s> Yes, someone is speaking in a fear sound on the audio.</s>"
136,2_2_21031_IWW_FEA_XX.wav,2,"<s> No, the speaker does not sound like fear.</s>"
137,2_2_21031_IWW_FEA_XX.wav,2,"<s> Yes, I can hear a fear emotion from the audio.</s>"
138,3_3_31002_IEO_HAP_HI.wav,3,<s> The emotion of the audio is one of excitement and anticipation. The speaker seems to be counting down the minutes until something exciting happens. The tone is energetic and enthusiastic.</s>
139,3_3_31002_IEO_HAP_HI.wav,3,<s> I heard a sense of excitement and anticipation in the audio.</s>
140,3_3_31002_IEO_HAP_HI.wav,3,"<s> Yes, I can hear the person saying 'It's eleven o'clock' in a happy emotion on the audio.</s>"
141,3_3_31002_IEO_HAP_HI.wav,3,"<s> Yes, someone is speaking in a happy sound on the audio.</s>"
142,3_3_31002_IEO_HAP_HI.wav,3,"<s> No, the speaker does not sound happy.</s>"
143,3_3_31002_IEO_HAP_HI.wav,3,"<s> Yes, I can hear a happy emotion from the audio.</s>"
144,5_5_51028_IEO_SAD_LO.wav,5,<s> The emotion of the audio is tense and anxious.</s>
145,5_5_51028_IEO_SAD_LO.wav,5,<s> I heard fear in the audio.</s>
146,5_5_51028_IEO_SAD_LO.wav,5,"<s> Yes, I can hear the sad emotion in the person's voice on the audio.</s>"
147,5_5_51028_IEO_SAD_LO.wav,5,"<s> Yes, someone is speaking in a sad sound on the audio.</s>"
148,5_5_51028_IEO_SAD_LO.wav,5,"<s> No, the speaker does not sound sad.</s>"
149,5_5_51028_IEO_SAD_LO.wav,5,"<s> Yes, I can hear a sad emotion from the audio.</s>"
150,3_3_31036_MTI_HAP_XX.wav,3,"<s> The emotion of the audio is one of uncertainty and apprehension. The speaker seems to be contemplating the possibility of something negative happening in the future, and is expressing a sense of unease about it. The use of the phrase 'maybe tomorrow it will be cold' suggests that the speaker is unsure of what will happen and is preparing for the worst. Overall, the emotion of the audio is one of tension and anticipation.</s>"
151,3_3_31036_MTI_HAP_XX.wav,3,<s> I heard a sense of excitement and anticipation in the audio.</s>
152,3_3_31036_MTI_HAP_XX.wav,3,"<s> Yes, I can hear the person say in a happy emotion on the audio.</s>"
153,3_3_31036_MTI_HAP_XX.wav,3,"<s> Yes, someone is speaking in a happy sound on the audio.</s>"
154,3_3_31036_MTI_HAP_XX.wav,3,"<s> No, the speaker does not sound happy.</s>"
155,3_3_31036_MTI_HAP_XX.wav,3,"<s> No, I cannot hear a happy emotion from the audio.</s>"
156,4_4_41081_IWW_NEU_XX.wav,4,<s> The audio expresses a sense of curiosity and wonder.</s>
157,4_4_41081_IWW_NEU_XX.wav,4,<s> I heard a sense of curiosity and wonder in the audio.</s>
158,4_4_41081_IWW_NEU_XX.wav,4,"<s> Yes, I can hear the person say in neutral emotion on the audio.</s>"
159,4_4_41081_IWW_NEU_XX.wav,4,"<s> Yes, someone is speaking in a neutral sound on the audio.</s>"
160,4_4_41081_IWW_NEU_XX.wav,4,"<s> Yes, the speaker sounds neutral.</s>"
161,4_4_41081_IWW_NEU_XX.wav,4,"<s> Yes, there is a neutral emotion in the audio.</s>"
162,0_0_01077_IEO_ANG_MD.wav,0,<s> The emotion of the audio is angry and frustrated.</s>
163,0_0_01077_IEO_ANG_MD.wav,0,<s> Anger</s>
164,0_0_01077_IEO_ANG_MD.wav,0,"<s> Yes, I can hear the anger emotion in the person's voice on the audio.</s>"
165,0_0_01077_IEO_ANG_MD.wav,0,"<s> Yes, someone is speaking in an anger sound on the audio.</s>"
166,0_0_01077_IEO_ANG_MD.wav,0,"<s> No, the speaker does not sound angry.</s>"
167,0_0_01077_IEO_ANG_MD.wav,0,"<s> Yes, I can hear an anger emotion from the audio.</s>"
168,2_2_21057_IOM_FEA_XX.wav,2,"<s> The emotion of the audio is one of determination and focus. The speaker is on their way to a meeting and is fully committed to achieving their goals. There is a sense of urgency in their voice, but also a sense of confidence in their abilities. Overall, the emotion is one of determination and drive.</s>"
169,2_2_21057_IOM_FEA_XX.wav,2,<s> I heard a sense of urgency and determination in the audio.</s>
170,2_2_21057_IOM_FEA_XX.wav,2,"<s> Yes, I can hear the person say in fear emotion on the audio.</s>"
171,2_2_21057_IOM_FEA_XX.wav,2,"<s> No, there is no fear sound on the audio.</s>"
172,2_2_21057_IOM_FEA_XX.wav,2,"<s> No, the speaker does not sound like fear.</s>"
173,2_2_21057_IOM_FEA_XX.wav,2,"<s> Yes, I can hear a fear emotion from the audio.</s>"
174,0_0_01062_IEO_ANG_MD.wav,0,<s> The emotion of the audio is one of surprise and disbelief. The speaker is expressing shock and disbelief that it is already 11 o'clock.</s>
175,0_0_01062_IEO_ANG_MD.wav,0,<s> Anger</s>
176,0_0_01062_IEO_ANG_MD.wav,0,"<s> Yes, I can hear the anger emotion in the person's voice on the audio.</s>"
177,0_0_01062_IEO_ANG_MD.wav,0,"<s> Yes, someone is speaking in an angry sound on the audio.</s>"
178,0_0_01062_IEO_ANG_MD.wav,0,"<s> No, the speaker does not sound angry.</s>"
179,0_0_01062_IEO_ANG_MD.wav,0,"<s> Yes, I can hear an anger emotion from the audio.</s>"
180,2_2_21065_IWW_FEA_XX.wav,2,<s> The emotion of the audio is curious and questioning.</s>
181,2_2_21065_IWW_FEA_XX.wav,2,<s> Curiosity</s>
182,2_2_21065_IWW_FEA_XX.wav,2,"<s> Yes, I can hear the person say in fear emotion on the audio.</s>"
183,2_2_21065_IWW_FEA_XX.wav,2,"<s> No, there is no fear sound on the audio.</s>"
184,2_2_21065_IWW_FEA_XX.wav,2,"<s> No, the speaker does not sound like fear.</s>"
185,2_2_21065_IWW_FEA_XX.wav,2,"<s> Yes, I can hear a fear emotion from the audio.</s>"
186,5_5_51091_ITH_SAD_XX.wav,5,<s> The emotion of the audio is nervous and unsure. The speaker is unsure if they have a doctor's appointment or not.</s>
187,5_5_51091_ITH_SAD_XX.wav,5,<s> I heard fear in the audio.</s>
188,5_5_51091_ITH_SAD_XX.wav,5,"<s> Yes, I can hear the sad emotion in the person's voice on the audio.</s>"
189,5_5_51091_ITH_SAD_XX.wav,5,"<s> Yes, someone is speaking in a sad sound on the audio.</s>"
190,5_5_51091_ITH_SAD_XX.wav,5,"<s> No, the speaker does not sound sad.</s>"
191,5_5_51091_ITH_SAD_XX.wav,5,"<s> Yes, I can hear a sad emotion from the audio.</s>"
192,1_1_11065_ITS_DIS_XX.wav,1,<s> The emotion of the audio is one of confusion and uncertainty. The speaker seems to be struggling to understand something and is unsure of what to do next. There is a sense of hesitation and indecision in the speaker's voice.</s>
193,1_1_11065_ITS_DIS_XX.wav,1,<s> I heard sadness in the audio.</s>
194,1_1_11065_ITS_DIS_XX.wav,1,"<s> Yes, I can hear the person say in disgust emotion on the audio.</s>"
195,1_1_11065_ITS_DIS_XX.wav,1,"<s> No, there is no disgust sound on the audio.</s>"
196,1_1_11065_ITS_DIS_XX.wav,1,"<s> No, the speaker does not sound like disgust.</s>"
197,1_1_11065_ITS_DIS_XX.wav,1,"<s> Yes, I can hear a disgust emotion from the audio.</s>"
198,3_3_31074_TAI_HAP_XX.wav,3,<s> The emotion of the audio is excited and enthusiastic. The speaker is expressing excitement and enthusiasm about the airplane almost being full.</s>
199,3_3_31074_TAI_HAP_XX.wav,3,<s> I heard excitement in the audio.</s>
200,3_3_31074_TAI_HAP_XX.wav,3,"<s> Yes, I can hear the happy emotion in the person's voice on the audio.</s>"
201,3_3_31074_TAI_HAP_XX.wav,3,"<s> Yes, someone is speaking in a happy sound on the audio.</s>"
202,3_3_31074_TAI_HAP_XX.wav,3,"<s> No, the speaker does not sound happy.</s>"
203,3_3_31074_TAI_HAP_XX.wav,3,"<s> Yes, I can hear a happy emotion from the audio.</s>"
204,5_5_51004_TAI_SAD_XX.wav,5,"<s> The emotion of the audio is one of excitement and anticipation. The speaker is describing an airplane that is almost full, which creates a sense of urgency and excitement. The tone of the audio is energetic and enthusiastic, with a hint of excitement in the speaker's voice. Overall, the emotion of the audio is one of excitement and anticipation, as the speaker is describing an airplane that is almost full, which creates a sense of urgency and excitement.</s>"
205,5_5_51004_TAI_SAD_XX.wav,5,<s> I heard a sense of excitement and anticipation in the audio.</s>
206,5_5_51004_TAI_SAD_XX.wav,5,"<s> Yes, I can hear the sad emotion in the person's voice on the audio.</s>"
207,5_5_51004_TAI_SAD_XX.wav,5,"<s> Yes, someone is speaking in a sad sound on the audio.</s>"
208,5_5_51004_TAI_SAD_XX.wav,5,"<s> No, the speaker does not sound sad.</s>"
209,5_5_51004_TAI_SAD_XX.wav,5,"<s> Yes, I can hear a sad emotion from the audio.</s>"
210,1_1_11037_IWW_DIS_XX.wav,1,<s> The emotion of the audio is one of confusion and curiosity. The speaker is genuinely puzzled by something and wants to know more about it.</s>
211,1_1_11037_IWW_DIS_XX.wav,1,<s> Curiosity</s>
212,1_1_11037_IWW_DIS_XX.wav,1,"<s> Yes, I can hear the person say in disgust emotion on the audio.</s>"
213,1_1_11037_IWW_DIS_XX.wav,1,"<s> Yes, someone is speaking in a disgust sound on the audio.</s>"
214,1_1_11037_IWW_DIS_XX.wav,1,"<s> Yes, the speaker sounds like disgust.</s>"
215,1_1_11037_IWW_DIS_XX.wav,1,"<s> Yes, I can hear a disgust emotion from the audio.</s>"
216,5_5_51042_ITH_SAD_XX.wav,5,<s> Neutral</s>
217,5_5_51042_ITH_SAD_XX.wav,5,<s> I heard sadness in the audio.</s>
218,5_5_51042_ITH_SAD_XX.wav,5,"<s> Yes, I can hear the sad emotion in the person's voice on the audio.</s>"
219,5_5_51042_ITH_SAD_XX.wav,5,"<s> Yes, someone is speaking in a sad sound on the audio.</s>"
220,5_5_51042_ITH_SAD_XX.wav,5,"<s> No, the speaker does not sound sad.</s>"
221,5_5_51042_ITH_SAD_XX.wav,5,"<s> Yes, I can hear a sad emotion from the audio.</s>"
222,0_0_01084_IOM_ANG_XX.wav,0,<s> The emotion of the audio is excitement and anticipation.</s>
223,0_0_01084_IOM_ANG_XX.wav,0,<s> I heard excitement in the audio.</s>
224,0_0_01084_IOM_ANG_XX.wav,0,"<s> Yes, I can hear the anger emotion in the person's voice on the audio.</s>"
225,0_0_01084_IOM_ANG_XX.wav,0,"<s> No, there is no anger sound on the audio.</s>"
226,0_0_01084_IOM_ANG_XX.wav,0,"<s> No, the speaker does not sound angry.</s>"
227,0_0_01084_IOM_ANG_XX.wav,0,"<s> Yes, I can hear an anger emotion from the audio.</s>"
228,3_3_31003_MTI_HAP_XX.wav,3,<s> The emotion of the audio is uncertainty and apprehension. The speaker is unsure of what will happen tomorrow and is worried about the possibility of it being cold.</s>
229,3_3_31003_MTI_HAP_XX.wav,3,<s> I heard a sense of uncertainty and apprehension in the audio.</s>
230,3_3_31003_MTI_HAP_XX.wav,3,"<s> Yes, I can hear the happy emotion in the person's voice on the audio.</s>"
231,3_3_31003_MTI_HAP_XX.wav,3,"<s> Yes, someone is speaking in a happy sound on the audio.</s>"
232,3_3_31003_MTI_HAP_XX.wav,3,"<s> No, the speaker does not sound happy.</s>"
233,3_3_31003_MTI_HAP_XX.wav,3,"<s> Yes, I can hear a happy emotion from the audio.</s>"
234,2_2_21012_IOM_FEA_XX.wav,2,<s> The emotion of the audio is one of determination and confidence. The speaker is on their way to a meeting and is expressing that they are prepared and ready to take on whatever challenges may come their way.</s>
235,2_2_21012_IOM_FEA_XX.wav,2,<s> I heard excitement in the audio.</s>
236,2_2_21012_IOM_FEA_XX.wav,2,"<s> Yes, I can hear the fear and emotion in the person's voice on the audio.</s>"
237,2_2_21012_IOM_FEA_XX.wav,2,"<s> Yes, someone is speaking in a fear sound on the audio.</s>"
238,2_2_21012_IOM_FEA_XX.wav,2,"<s> No, the speaker does not sound like fear.</s>"
239,2_2_21012_IOM_FEA_XX.wav,2,"<s> Yes, I can hear a fear emotion from the audio.</s>"
240,2_2_21053_IEO_FEA_HI.wav,2,<s> The emotion of the audio is frustration.</s>
241,2_2_21053_IEO_FEA_HI.wav,2,<s> I heard fear in the audio.</s>
242,2_2_21053_IEO_FEA_HI.wav,2,"<s> Yes, I can hear the fear and emotion in the person's voice on the audio.</s>"
243,2_2_21053_IEO_FEA_HI.wav,2,"<s> Yes, someone is speaking in a fear sound on the audio.</s>"
244,2_2_21053_IEO_FEA_HI.wav,2,"<s> No, the speaker does not sound like fear.</s>"
245,2_2_21053_IEO_FEA_HI.wav,2,"<s> Yes, I can hear a fear emotion from the audio.</s>"
246,4_4_41009_ITH_NEU_XX.wav,4,<s> The emotion of the audio is nervous and unsure. The speaker is unsure about their appointment with a doctor and seems nervous about it.</s>
