,filename,label,answer
29,0_0_01005_ITS_ANG_XX.wav,0,"<s> Yes, I can hear an anger emotion from the audio.</s>"
30,0_3_31059_DFA_HAP_XX.wav,0,<s> The emotion of the audio is angry and aggressive.</s>
31,0_3_31059_DFA_HAP_XX.wav,0,<s> I heard anger in the audio.</s>
32,0_3_31059_DFA_HAP_XX.wav,0,"<s> Yes, I can hear the anger emotion in the person's voice on the audio.</s>"
33,0_3_31059_DFA_HAP_XX.wav,0,"<s> Yes, someone is speaking in an angry sound on the audio.</s>"
34,0_3_31059_DFA_HAP_XX.wav,0,"<s> Yes, the speaker sounds angry.</s>"
35,0_3_31059_DFA_HAP_XX.wav,0,"<s> Yes, I can hear an anger emotion from the audio.</s>"
36,0_5_51005_IWL_SAD_XX.wav,0,"<s> The emotion of the audio is calm and relaxed. The speaker's voice is soft and soothing, and there is a sense of tranquility in the background music. The overall feeling is one of peacefulness and serenity.</s>"
37,0_5_51005_IWL_SAD_XX.wav,0,<s> I heard sadness in the audio.</s>
38,0_5_51005_IWL_SAD_XX.wav,0,"<s> Yes, I can hear the person say in anger emotion on the audio.</s>"
39,0_5_51005_IWL_SAD_XX.wav,0,"<s> Yes, someone is speaking in an anger sound on the audio.</s>"
40,0_5_51005_IWL_SAD_XX.wav,0,"<s> No, the speaker does not sound angry.</s>"
41,0_5_51005_IWL_SAD_XX.wav,0,"<s> Yes, I can hear an anger emotion from the audio.</s>"
42,1_1_11054_IWL_DIS_XX.wav,1,<s> The emotion of the audio is a request for a new alarm clock.</s>
43,1_1_11054_IWL_DIS_XX.wav,1,<s> I heard a sense of excitement and anticipation in the audio.</s>
44,1_1_11054_IWL_DIS_XX.wav,1,"<s> Yes, I can hear the disgust in the person's voice on the audio.</s>"
45,1_1_11054_IWL_DIS_XX.wav,1,"<s> Yes, someone is speaking in a disgust sound on the audio.</s>"
46,1_1_11054_IWL_DIS_XX.wav,1,"<s> No, the speaker does not sound like disgust.</s>"
47,1_1_11054_IWL_DIS_XX.wav,1,"<s> Yes, I can hear a disgust emotion from the audio.</s>"
48,4_4_41016_WSI_NEU_XX.wav,4,<s> The emotion of the audio is calm and reassuring.</s>
49,4_4_41016_WSI_NEU_XX.wav,4,<s> I heard a sense of urgency and determination in the audio.</s>
50,4_4_41016_WSI_NEU_XX.wav,4,"<s> Yes, I can hear the person say in neutral emotion on the audio.</s>"
51,4_4_41016_WSI_NEU_XX.wav,4,"<s> Yes, someone is speaking in a neutral sound on the audio.</s>"
52,4_4_41016_WSI_NEU_XX.wav,4,"<s> Yes, the speaker sounds neutral.</s>"
53,4_4_41016_WSI_NEU_XX.wav,4,"<s> Yes, there is a neutral emotion in the audio.</s>"
54,5_5_51035_IWL_SAD_XX.wav,5,<s> The audio expresses a desire for a new alarm clock. The emotion conveyed is a mix of excitement and anticipation. The speaker is looking forward to waking up to the sound of a new alarm clock.</s>
55,5_5_51035_IWL_SAD_XX.wav,5,<s> I heard a desire for a new alarm clock in the audio.</s>
56,5_5_51035_IWL_SAD_XX.wav,5,"<s> Yes, I can hear the sad emotion in the person's voice on the audio.</s>"
57,5_5_51035_IWL_SAD_XX.wav,5,"<s> Yes, someone is speaking in a sad sound on the audio.</s>"
58,5_5_51035_IWL_SAD_XX.wav,5,"<s> No, the speaker does not sound sad.</s>"
59,5_5_51035_IWL_SAD_XX.wav,5,"<s> Yes, I can hear a sad emotion from the audio.</s>"
60,5_5_51034_TAI_SAD_XX.wav,5,<s> The emotion of the audio is calm and peaceful.</s>
61,5_5_51034_TAI_SAD_XX.wav,5,<s> I heard sadness in the audio.</s>
62,5_5_51034_TAI_SAD_XX.wav,5,"<s> Yes, I can hear the sad emotion in the person's voice on the audio.</s>"
63,5_5_51034_TAI_SAD_XX.wav,5,"<s> Yes, someone is speaking in a sad sound on the audio.</s>"
64,5_5_51034_TAI_SAD_XX.wav,5,"<s> No, the speaker does not sound sad.</s>"
65,5_5_51034_TAI_SAD_XX.wav,5,"<s> Yes, I can hear a sad emotion from the audio.</s>"
66,0_4_41007_TSI_NEU_XX.wav,0,<s> The emotion of the audio is not specified.</s>
67,0_4_41007_TSI_NEU_XX.wav,0,<s> I heard sadness in the audio.</s>
68,0_4_41007_TSI_NEU_XX.wav,0,"<s> Yes, you can hear the person say in anger emotion on the audio.</s>"
69,0_4_41007_TSI_NEU_XX.wav,0,"<s> Yes, someone is speaking in an anger sound on the audio.</s>"
70,0_4_41007_TSI_NEU_XX.wav,0,"<s> No, the speaker does not sound like anger.</s>"
71,0_4_41007_TSI_NEU_XX.wav,0,"<s> Yes, you can hear an anger emotion from the audio.</s>"
72,0_0_01033_MTI_ANG_XX.wav,0,<s> The emotion of the audio is one of uncertainty and apprehension. The speaker seems to be contemplating the possibility of something negative happening in the future and expressing a sense of unease about it.</s>
73,0_0_01033_MTI_ANG_XX.wav,0,<s> I heard sadness in the audio.</s>
74,0_0_01033_MTI_ANG_XX.wav,0,"<s> Yes, I can hear the anger emotion in the person's voice on the audio.</s>"
75,0_0_01033_MTI_ANG_XX.wav,0,"<s> Yes, someone is speaking in an anger sound on the audio.</s>"
76,0_0_01033_MTI_ANG_XX.wav,0,"<s> No, the speaker does not sound angry.</s>"
77,0_0_01033_MTI_ANG_XX.wav,0,"<s> Yes, I can hear an anger emotion from the audio.</s>"
78,0_3_31064_ITH_HAP_XX.wav,0,<s>The emotion of the audio is calm and soothing. It has a calming effect on the listener and can help to reduce stress and anxiety. The audio has a calming effect on the listener and can help to reduce stress and anxiety. The audio has a calming effect on the listener and can help to reduce stress and anxiety. The audio has a calming effect on the listener and can help to reduce stress and anxiety. The audio has a calming effect on the listener and can help to reduce stress and anxiety. The audio has a calming effect on the listener and can help to reduce stress and anxiety. The audio has a calming effect on the listener and can help to reduce stress and anxiety. The audio has a calming effect on the listener and can help to reduce stress and anxiety. The audio has a calming effect on the listener and can help to reduce stress and anxiety. The audio has a calming effect on the
79,0_3_31064_ITH_HAP_XX.wav,0,<s> I heard a sad emotion in the audio.</s>
80,0_3_31064_ITH_HAP_XX.wav,0,"<s> Yes, you can hear the person say in anger emotion on the audio.</s>"
81,0_3_31064_ITH_HAP_XX.wav,0,"<s> Yes, someone is speaking in an anger sound on the audio.</s>"
82,0_3_31064_ITH_HAP_XX.wav,0,"<s> No, the speaker does not sound like anger.</s>"
83,0_3_31064_ITH_HAP_XX.wav,0,"<s> Yes, I can hear an anger emotion from the audio.</s>"
84,4_4_41062_IWL_NEU_XX.wav,4,"<s> The audio expresses a desire for a new alarm clock. The emotion conveyed is a mix of excitement and anticipation. The speaker is looking forward to waking up to the sound of a new alarm clock ringing, signaling the start of a new day.</s>"
85,4_4_41062_IWL_NEU_XX.wav,4,<s> I heard a sense of longing and desire in the audio.</s>
86,4_4_41062_IWL_NEU_XX.wav,4,"<s> Yes, I can hear the person say 'I would like a new alarm clock' in neutral emotion on the audio.</s>"
87,4_4_41062_IWL_NEU_XX.wav,4,"<s> Yes, someone is speaking in a neutral sound on the audio.</s>"
88,4_4_41062_IWL_NEU_XX.wav,4,"<s> Yes, the speaker sounds neutral.</s>"
89,4_4_41062_IWL_NEU_XX.wav,4,"<s> Yes, there is a neutral emotion in the audio.</s>"
90,0_4_41071_IWL_NEU_XX.wav,0,<s> The emotion of the audio is unclear as there is no accompanying text to provide context.</s>
91,0_4_41071_IWL_NEU_XX.wav,0,<s> I heard sadness in the audio.</s>
92,0_4_41071_IWL_NEU_XX.wav,0,"<s> Yes, I can hear the person say in anger emotion on the audio.</s>"
93,0_4_41071_IWL_NEU_XX.wav,0,"<s> No, there is no anger sound on the audio.</s>"
94,0_4_41071_IWL_NEU_XX.wav,0,"<s> No, the speaker does not sound angry.</s>"
95,0_4_41071_IWL_NEU_XX.wav,0,"<s> Yes, I can hear an anger emotion from the audio.</s>"
96,0_5_51051_ITH_SAD_XX.wav,0,"<s> The emotion of the audio is unclear as the audio is incomplete and does not provide any context or information about the speaker's intentions or emotions. It is possible that the audio is incomplete or has been edited in a way that does not accurately reflect the speaker's emotions. Without further information, it is impossible to accurately describe the emotion of the audio.</s>"
97,0_5_51051_ITH_SAD_XX.wav,0,<s> I heard sadness in the audio.</s>
98,0_5_51051_ITH_SAD_XX.wav,0,"<s> Yes, I can hear the person say in anger emotion on the audio.</s>"
99,0_5_51051_ITH_SAD_XX.wav,0,"<s> Yes, someone is speaking in an anger sound on the audio.</s>"
100,0_5_51051_ITH_SAD_XX.wav,0,"<s> No, the speaker does not sound angry.</s>"
101,0_5_51051_ITH_SAD_XX.wav,0,"<s> Yes, I can hear an anger emotion from the audio.</s>"
102,2_2_21033_ITH_FEA_XX.wav,2,"<s> The emotion of the audio is uncertain as there is not enough information to determine the exact emotion of the speaker. However, the use of the phrase ""I think I have a doctor's appointment"" suggests that the speaker may be feeling anxious or stressed about an upcoming medical appointment. Additionally, the use of the phrase ""I think"" suggests that the speaker may be unsure or uncertain about their appointment. Overall, the emotion of the audio is likely to be a combination of anxiety, stress, and uncertainty.</s>"
103,2_2_21033_ITH_FEA_XX.wav,2,<s> I heard sadness in the audio.</s>
104,2_2_21033_ITH_FEA_XX.wav,2,"<s> Yes, you can hear the person say 'I think I have a doctor's appointment' in fear and emotion on the audio.</s>"
105,2_2_21033_ITH_FEA_XX.wav,2,"<s> Yes, someone is speaking in a fear sound on the audio.</s>"
106,2_2_21033_ITH_FEA_XX.wav,2,"<s> No, the speaker does not sound like fear.</s>"
107,2_2_21033_ITH_FEA_XX.wav,2,"<s> Yes, I can hear a fear emotion from the audio.</s>"
108,4_4_41040_IOM_NEU_XX.wav,4,<s> The emotion of the audio is excitement and anticipation.</s>
109,4_4_41040_IOM_NEU_XX.wav,4,<s> I heard a sense of excitement and anticipation in the audio.</s>
110,4_4_41040_IOM_NEU_XX.wav,4,"<s> Yes, I can hear the person say in neutral emotion on the audio.</s>"
111,4_4_41040_IOM_NEU_XX.wav,4,"<s> Yes, someone is speaking in a neutral sound on the audio.</s>"
112,4_4_41040_IOM_NEU_XX.wav,4,"<s> Yes, the speaker sounds neutral.</s>"
113,4_4_41040_IOM_NEU_XX.wav,4,"<s> Yes, I can hear a neutral emotion from the audio.</s>"
114,0_2_21057_IOM_FEA_XX.wav,0,<s> The emotion of the audio is not specified.</s>
115,0_2_21057_IOM_FEA_XX.wav,0,<s> I heard sadness in the audio.</s>
116,0_2_21057_IOM_FEA_XX.wav,0,"<s> Yes, I can hear the person say in anger emotion on the audio.</s>"
117,0_2_21057_IOM_FEA_XX.wav,0,"<s> Yes, someone is speaking in an angry sound on the audio.</s>"
118,0_2_21057_IOM_FEA_XX.wav,0,"<s> No, the speaker does not sound angry.</s>"
119,0_2_21057_IOM_FEA_XX.wav,0,"<s> Yes, I can hear an anger emotion from the audio.</s>"
120,0_0_01049_ITH_ANG_XX.wav,0,<s> The emotion of the audio is aggressive and demanding. The speaker is insistent and forceful in their request for a doctor's appointment. There is a sense of urgency and frustration in their tone.</s>
121,0_0_01049_ITH_ANG_XX.wav,0,<s> I heard a sense of desperation and urgency in the audio.</s>
122,0_0_01049_ITH_ANG_XX.wav,0,"<s> Yes, I can hear the person say in anger emotion on the audio.</s>"
123,0_0_01049_ITH_ANG_XX.wav,0,"<s> Yes, someone is speaking in an anger sound on the audio.</s>"
124,0_0_01049_ITH_ANG_XX.wav,0,"<s> No, the speaker does not sound angry.</s>"
125,0_0_01049_ITH_ANG_XX.wav,0,"<s> Yes, I can hear an anger emotion from the audio.</s>"
126,0_0_01054_IEO_ANG_HI.wav,0,<s> The emotion of the audio is angry and frustrated.</s>
127,0_0_01054_IEO_ANG_HI.wav,0,<s> I heard anger in the audio.</s>
128,0_0_01054_IEO_ANG_HI.wav,0,"<s> Yes, I can hear the person say in anger emotion on the audio.</s>"
129,0_0_01054_IEO_ANG_HI.wav,0,"<s> Yes, someone is speaking in an anger sound on the audio.</s>"
130,0_0_01054_IEO_ANG_HI.wav,0,"<s> Yes, the speaker sounds angry.</s>"
131,0_0_01054_IEO_ANG_HI.wav,0,"<s> Yes, I can hear an anger emotion from the audio.</s>"
132,3_3_31018_DFA_HAP_XX.wav,3,<s> The emotion of the audio is playful and light-hearted. The speaker is encouraging the listener to not forget their jacket.</s>
133,3_3_31018_DFA_HAP_XX.wav,3,<s> I heard a sense of urgency and importance in the audio.</s>
134,3_3_31018_DFA_HAP_XX.wav,3,"<s> Yes, I can hear the happy emotion in the person's voice on the audio.</s>"
135,3_3_31018_DFA_HAP_XX.wav,3,"<s> Yes, someone is speaking in a happy sound on the audio.</s>"
136,3_3_31018_DFA_HAP_XX.wav,3,"<s> Yes, the speaker sounds happy.</s>"
137,3_3_31018_DFA_HAP_XX.wav,3,"<s> Yes, I can hear a happy emotion from the audio.</s>"
138,0_1_11018_IEO_DIS_HI.wav,0,<s> The emotion of the audio is not specified.</s>
139,0_1_11018_IEO_DIS_HI.wav,0,<s> I heard a sad emotion in the audio.</s>
140,0_1_11018_IEO_DIS_HI.wav,0,"<s> Yes, you can hear the person say in anger emotion on the audio.</s>"
141,0_1_11018_IEO_DIS_HI.wav,0,"<s> Yes, someone is speaking in an anger sound on the audio.</s>"
142,0_1_11018_IEO_DIS_HI.wav,0,"<s> No, the speaker does not sound like anger.</s>"
143,0_1_11018_IEO_DIS_HI.wav,0,"<s> Yes, you can hear an anger emotion from the audio.</s>"
144,3_3_31027_ITH_HAP_XX.wav,3,<s> The emotion of the audio is one of excitement and anticipation. The speaker seems to be eagerly awaiting a doctor's appointment and is excited about what may come of it.</s>
145,3_3_31027_ITH_HAP_XX.wav,3,<s> I heard a sense of excitement and anticipation in the audio.</s>
146,3_3_31027_ITH_HAP_XX.wav,3,"<s> Yes, I can hear the person saying 'I think I have a doctor's appointment' in a happy emotion on the audio.</s>"
147,3_3_31027_ITH_HAP_XX.wav,3,"<s> Yes, someone is speaking in a happy sound on the audio.</s>"
148,3_3_31027_ITH_HAP_XX.wav,3,"<s> No, the speaker does not sound happy.</s>"
149,3_3_31027_ITH_HAP_XX.wav,3,"<s> Yes, I can hear a happy emotion from the audio.</s>"
150,0_0_01068_DFA_ANG_XX.wav,0,<s> Angry</s>
151,0_0_01068_DFA_ANG_XX.wav,0,<s> Anger</s>
152,0_0_01068_DFA_ANG_XX.wav,0,"<s> Yes, I can hear the person say in anger emotion on the audio.</s>"
153,0_0_01068_DFA_ANG_XX.wav,0,"<s> Yes, someone is speaking in an anger sound on the audio.</s>"
154,0_0_01068_DFA_ANG_XX.wav,0,"<s> No, the speaker does not sound angry.</s>"
155,0_0_01068_DFA_ANG_XX.wav,0,"<s> Yes, I can hear an anger emotion from the audio.</s>"
156,2_2_21031_IWW_FEA_XX.wav,2,<s> The emotion of the audio is curious and intrigued.</s>
157,2_2_21031_IWW_FEA_XX.wav,2,<s> Curiosity</s>
158,2_2_21031_IWW_FEA_XX.wav,2,"<s> Yes, I can hear the person say in fear emotion on the audio.</s>"
159,2_2_21031_IWW_FEA_XX.wav,2,"<s> Yes, someone is speaking in a fear sound on the audio.</s>"
160,2_2_21031_IWW_FEA_XX.wav,2,"<s> No, the speaker does not sound like fear.</s>"
161,2_2_21031_IWW_FEA_XX.wav,2,"<s> Yes, I can hear a fear emotion from the audio.</s>"
162,3_3_31002_IEO_HAP_HI.wav,3,<s> The emotion of the audio is one of excitement and anticipation. The speaker seems to be counting down the minutes until something exciting happens. The tone is energetic and enthusiastic.</s>
163,3_3_31002_IEO_HAP_HI.wav,3,<s> I heard a sense of excitement and anticipation in the audio.</s>
164,3_3_31002_IEO_HAP_HI.wav,3,"<s> Yes, I can hear the person saying 'It's eleven o'clock' in a happy emotion on the audio.</s>"
165,3_3_31002_IEO_HAP_HI.wav,3,"<s> Yes, someone is speaking in a happy sound on the audio.</s>"
166,3_3_31002_IEO_HAP_HI.wav,3,"<s> No, the speaker does not sound happy.</s>"
167,3_3_31002_IEO_HAP_HI.wav,3,"<s> Yes, I can hear a happy emotion from the audio.</s>"
168,3_3_31036_MTI_HAP_XX.wav,3,"<s> The emotion of the audio is one of uncertainty and apprehension. The speaker seems to be contemplating the possibility of something negative happening in the future, and is expressing a sense of unease about it. The use of the phrase 'maybe tomorrow it will be cold' suggests that the speaker is unsure of what will happen and is preparing for the worst. Overall, the emotion of the audio is one of tension and anticipation.</s>"
169,3_3_31036_MTI_HAP_XX.wav,3,<s> I heard a sense of excitement and anticipation in the audio.</s>
170,3_3_31036_MTI_HAP_XX.wav,3,"<s> Yes, I can hear the person say in a happy emotion on the audio.</s>"
171,3_3_31036_MTI_HAP_XX.wav,3,"<s> Yes, someone is speaking in a happy sound on the audio.</s>"
172,3_3_31036_MTI_HAP_XX.wav,3,"<s> No, the speaker does not sound happy.</s>"
173,3_3_31036_MTI_HAP_XX.wav,3,"<s> No, I cannot hear a happy emotion from the audio.</s>"
174,0_0_01039_MTI_ANG_XX.wav,0,<s> The emotion of the audio is tense and worried.</s>
175,0_0_01039_MTI_ANG_XX.wav,0,<s> I heard a sad emotion in the audio.</s>
176,0_0_01039_MTI_ANG_XX.wav,0,"<s> Yes, you can hear the person say in anger emotion on the audio.</s>"
177,0_0_01039_MTI_ANG_XX.wav,0,"<s> Yes, someone is speaking in an anger sound on the audio.</s>"
178,0_0_01039_MTI_ANG_XX.wav,0,"<s> No, the speaker does not sound angry.</s>"
179,0_0_01039_MTI_ANG_XX.wav,0,"<s> Yes, I can hear an anger emotion from the audio.</s>"
180,4_4_41044_IWL_NEU_XX.wav,4,"<s> The audio expresses a desire for a new alarm clock. The emotion conveyed is one of excitement and anticipation. The speaker is looking forward to waking up to the sound of a new alarm clock ringing, signaling the start of a new day.</s>"
181,4_4_41044_IWL_NEU_XX.wav,4,<s> I heard a sense of excitement and anticipation in the audio.</s>
182,4_4_41044_IWL_NEU_XX.wav,4,"<s> Yes, I can hear the person saying ""I would like a new alarm clock"" in neutral emotion on the audio.</s>"
183,4_4_41044_IWL_NEU_XX.wav,4,"<s> Yes, someone is speaking in a neutral sound on the audio.</s>"
184,4_4_41044_IWL_NEU_XX.wav,4,"<s> Yes, the speaker sounds neutral.</s>"
185,4_4_41044_IWL_NEU_XX.wav,4,"<s> Yes, I can hear a neutral emotion from the audio.</s>"
186,4_4_41081_IWW_NEU_XX.wav,4,<s> The audio expresses a sense of curiosity and wonder.</s>
187,4_4_41081_IWW_NEU_XX.wav,4,<s> I heard a sense of curiosity and wonder in the audio.</s>
188,4_4_41081_IWW_NEU_XX.wav,4,"<s> Yes, I can hear the person say in neutral emotion on the audio.</s>"
189,4_4_41081_IWW_NEU_XX.wav,4,"<s> Yes, someone is speaking in a neutral sound on the audio.</s>"
190,4_4_41081_IWW_NEU_XX.wav,4,"<s> Yes, the speaker sounds neutral.</s>"
191,4_4_41081_IWW_NEU_XX.wav,4,"<s> Yes, there is a neutral emotion in the audio.</s>"
192,0_0_01077_IEO_ANG_MD.wav,0,<s> The emotion of the audio is angry and frustrated.</s>
193,0_0_01077_IEO_ANG_MD.wav,0,<s> Anger</s>
194,0_0_01077_IEO_ANG_MD.wav,0,"<s> Yes, I can hear the anger emotion in the person's voice on the audio.</s>"
195,0_0_01077_IEO_ANG_MD.wav,0,"<s> Yes, someone is speaking in an anger sound on the audio.</s>"
196,0_0_01077_IEO_ANG_MD.wav,0,"<s> No, the speaker does not sound angry.</s>"
197,0_0_01077_IEO_ANG_MD.wav,0,"<s> Yes, I can hear an anger emotion from the audio.</s>"
198,0_5_51013_ITS_SAD_XX.wav,0,<s> The emotion of the audio is sad.</s>
199,0_5_51013_ITS_SAD_XX.wav,0,<s> I heard sadness in the audio.</s>
200,0_5_51013_ITS_SAD_XX.wav,0,"<s> Yes, I can hear the person say in anger emotion on the audio.</s>"
201,0_5_51013_ITS_SAD_XX.wav,0,"<s> Yes, someone is speaking in an anger sound on the audio.</s>"
202,0_5_51013_ITS_SAD_XX.wav,0,"<s> No, the speaker does not sound angry.</s>"
203,0_5_51013_ITS_SAD_XX.wav,0,"<s> Yes, I can hear an anger emotion from the audio.</s>"
204,0_0_01062_IEO_ANG_MD.wav,0,<s> The emotion of the audio is one of surprise and disbelief. The speaker is expressing shock and disbelief that it is already 11 o'clock.</s>
205,0_0_01062_IEO_ANG_MD.wav,0,<s> Anger</s>
206,0_0_01062_IEO_ANG_MD.wav,0,"<s> Yes, I can hear the anger emotion in the person's voice on the audio.</s>"
207,0_0_01062_IEO_ANG_MD.wav,0,"<s> Yes, someone is speaking in an angry sound on the audio.</s>"
208,0_0_01062_IEO_ANG_MD.wav,0,"<s> No, the speaker does not sound angry.</s>"
209,0_0_01062_IEO_ANG_MD.wav,0,"<s> Yes, I can hear an anger emotion from the audio.</s>"
210,2_2_21065_IWW_FEA_XX.wav,2,<s> The emotion of the audio is curious and questioning.</s>
211,2_2_21065_IWW_FEA_XX.wav,2,<s> Curiosity</s>
212,2_2_21065_IWW_FEA_XX.wav,2,"<s> Yes, I can hear the person say in fear emotion on the audio.</s>"
213,2_2_21065_IWW_FEA_XX.wav,2,"<s> No, there is no fear sound on the audio.</s>"
214,2_2_21065_IWW_FEA_XX.wav,2,"<s> No, the speaker does not sound like fear.</s>"
215,2_2_21065_IWW_FEA_XX.wav,2,"<s> Yes, I can hear a fear emotion from the audio.</s>"
216,1_1_11065_ITS_DIS_XX.wav,1,<s> The emotion of the audio is one of confusion and uncertainty. The speaker seems to be struggling to understand something and is unsure of what to do next. There is a sense of hesitation and indecision in the speaker's voice.</s>
217,1_1_11065_ITS_DIS_XX.wav,1,<s> I heard sadness in the audio.</s>
218,1_1_11065_ITS_DIS_XX.wav,1,"<s> Yes, I can hear the person say in disgust emotion on the audio.</s>"
219,1_1_11065_ITS_DIS_XX.wav,1,"<s> No, there is no disgust sound on the audio.</s>"
220,1_1_11065_ITS_DIS_XX.wav,1,"<s> No, the speaker does not sound like disgust.</s>"
221,1_1_11065_ITS_DIS_XX.wav,1,"<s> Yes, I can hear a disgust emotion from the audio.</s>"
222,0_1_11070_IWL_DIS_XX.wav,0,<s> The emotion of the audio is not specified.</s>
223,0_1_11070_IWL_DIS_XX.wav,0,<s> I heard sadness in the audio.</s>
224,0_1_11070_IWL_DIS_XX.wav,0,"<s> Yes, I can hear the person say in anger emotion on the audio.</s>"
225,0_1_11070_IWL_DIS_XX.wav,0,"<s> Yes, someone is speaking in an anger sound on the audio.</s>"
226,0_1_11070_IWL_DIS_XX.wav,0,"<s> No, the speaker does not sound like anger.</s>"
227,0_1_11070_IWL_DIS_XX.wav,0,"<s> Yes, I can hear an anger emotion from the audio.</s>"
228,5_5_51004_TAI_SAD_XX.wav,5,"<s> The emotion of the audio is one of excitement and anticipation. The speaker is describing an airplane that is almost full, which creates a sense of urgency and excitement. The tone of the audio is energetic and enthusiastic, with a hint of excitement in the speaker's voice. Overall, the emotion of the audio is one of excitement and anticipation, as the speaker is describing an airplane that is almost full, which creates a sense of urgency and excitement.</s>"
229,5_5_51004_TAI_SAD_XX.wav,5,<s> I heard a sense of excitement and anticipation in the audio.</s>
230,5_5_51004_TAI_SAD_XX.wav,5,"<s> Yes, I can hear the sad emotion in the person's voice on the audio.</s>"
231,5_5_51004_TAI_SAD_XX.wav,5,"<s> Yes, someone is speaking in a sad sound on the audio.</s>"
232,5_5_51004_TAI_SAD_XX.wav,5,"<s> No, the speaker does not sound sad.</s>"
233,5_5_51004_TAI_SAD_XX.wav,5,"<s> Yes, I can hear a sad emotion from the audio.</s>"
234,1_1_11037_IWW_DIS_XX.wav,1,<s> The emotion of the audio is one of confusion and curiosity. The speaker is genuinely puzzled by something and wants to know more about it.</s>
235,1_1_11037_IWW_DIS_XX.wav,1,<s> Curiosity</s>
236,1_1_11037_IWW_DIS_XX.wav,1,"<s> Yes, I can hear the person say in disgust emotion on the audio.</s>"
237,1_1_11037_IWW_DIS_XX.wav,1,"<s> Yes, someone is speaking in a disgust sound on the audio.</s>"
238,1_1_11037_IWW_DIS_XX.wav,1,"<s> Yes, the speaker sounds like disgust.</s>"
239,1_1_11037_IWW_DIS_XX.wav,1,"<s> Yes, I can hear a disgust emotion from the audio.</s>"
240,5_5_51042_ITH_SAD_XX.wav,5,<s> Neutral</s>
241,5_5_51042_ITH_SAD_XX.wav,5,<s> I heard sadness in the audio.</s>
242,5_5_51042_ITH_SAD_XX.wav,5,"<s> Yes, I can hear the sad emotion in the person's voice on the audio.</s>"
