,filename,label,answer
50,3_3_31027_ITH_HAP_XX.wav,3,"<s> Yes, I can hear the person saying 'I think I have a doctor's appointment' in a happy emotion on the audio.</s>"
51,3_3_31027_ITH_HAP_XX.wav,3,"<s> Yes, someone is speaking in a happy sound on the audio.</s>"
52,3_3_31027_ITH_HAP_XX.wav,3,"<s> No, the speaker does not sound happy.</s>"
53,3_3_31027_ITH_HAP_XX.wav,3,"<s> Yes, I can hear a happy emotion from the audio.</s>"
54,2_2_21031_IWW_FEA_XX.wav,2,<s> The emotion of the audio is curious and intrigued.</s>
55,2_2_21031_IWW_FEA_XX.wav,2,<s> Curiosity</s>
56,2_2_21031_IWW_FEA_XX.wav,2,"<s> Yes, I can hear the person say in fear emotion on the audio.</s>"
57,2_2_21031_IWW_FEA_XX.wav,2,"<s> Yes, someone is speaking in a fear sound on the audio.</s>"
58,2_2_21031_IWW_FEA_XX.wav,2,"<s> No, the speaker does not sound like fear.</s>"
59,2_2_21031_IWW_FEA_XX.wav,2,"<s> Yes, I can hear a fear emotion from the audio.</s>"
60,3_2_21010_DFA_FEA_XX.wav,3,<s> The emotion of the audio is urgency and reminder. The speaker is trying to remind someone not to forget their jacket.</s>
61,3_2_21010_DFA_FEA_XX.wav,3,<s> There is a sense of urgency and excitement in the audio.</s>
62,3_2_21010_DFA_FEA_XX.wav,3,"<s> Yes, I can hear the person say in a happy emotion on the audio.</s>"
63,3_2_21010_DFA_FEA_XX.wav,3,"<s> Yes, someone is speaking in a happy sound on the audio.</s>"
64,3_2_21010_DFA_FEA_XX.wav,3,"<s> No, the speaker does not sound happy.</s>"
65,3_2_21010_DFA_FEA_XX.wav,3,"<s> Yes, I can hear a happy emotion from the audio.</s>"
66,5_5_51028_IEO_SAD_LO.wav,5,<s> The emotion of the audio is tense and anxious.</s>
67,5_5_51028_IEO_SAD_LO.wav,5,<s> Fear</s>
68,5_5_51028_IEO_SAD_LO.wav,5,"<s> Yes, I can hear the sad emotion in the person's voice on the audio.</s>"
69,5_5_51028_IEO_SAD_LO.wav,5,"<s> Yes, someone is speaking in a sad sound on the audio.</s>"
70,5_5_51028_IEO_SAD_LO.wav,5,"<s> No, the speaker does not sound sad.</s>"
71,5_5_51028_IEO_SAD_LO.wav,5,"<s> Yes, I can hear a sad emotion from the audio.</s>"
72,4_4_41081_IWW_NEU_XX.wav,4,<s> The audio expresses a sense of curiosity and wonder.</s>
73,4_4_41081_IWW_NEU_XX.wav,4,<s> Curiosity</s>
74,4_4_41081_IWW_NEU_XX.wav,4,"<s> Yes, I can hear the person say in neutral emotion on the audio.</s>"
75,4_4_41081_IWW_NEU_XX.wav,4,"<s> Yes, someone is speaking in a neutral sound on the audio.</s>"
76,4_4_41081_IWW_NEU_XX.wav,4,"<s> Yes, the speaker sounds neutral.</s>"
77,4_4_41081_IWW_NEU_XX.wav,4,"<s> Yes, there is a neutral emotion in the audio.</s>"
78,0_0_01077_IEO_ANG_MD.wav,0,<s> The emotion of the audio is angry and frustrated.</s>
79,0_0_01077_IEO_ANG_MD.wav,0,<s> Anger</s>
80,0_0_01077_IEO_ANG_MD.wav,0,"<s> Yes, I can hear the anger emotion in the person's voice on the audio.</s>"
81,0_0_01077_IEO_ANG_MD.wav,0,"<s> Yes, someone is speaking in an anger sound on the audio.</s>"
82,0_0_01077_IEO_ANG_MD.wav,0,"<s> No, the speaker does not sound angry.</s>"
83,0_0_01077_IEO_ANG_MD.wav,0,"<s> Yes, I can hear an anger emotion from the audio.</s>"
84,0_0_01062_IEO_ANG_MD.wav,0,<s> The emotion of the audio is one of surprise and disbelief. The speaker is expressing shock and disbelief that it is already 11 o'clock.</s>
85,0_0_01062_IEO_ANG_MD.wav,0,<s> Anger</s>
86,0_0_01062_IEO_ANG_MD.wav,0,"<s> Yes, I can hear the anger emotion in the person's voice on the audio.</s>"
87,0_0_01062_IEO_ANG_MD.wav,0,"<s> Yes, someone is speaking in an angry sound on the audio.</s>"
88,0_0_01062_IEO_ANG_MD.wav,0,"<s> No, the speaker does not sound angry.</s>"
89,0_0_01062_IEO_ANG_MD.wav,0,"<s> Yes, I can hear an anger emotion from the audio.</s>"
90,5_5_51091_ITH_SAD_XX.wav,5,<s> The emotion of the audio is nervous and unsure. The speaker is unsure if they have a doctor's appointment or not.</s>
91,5_5_51091_ITH_SAD_XX.wav,5,<s> Fear</s>
92,5_5_51091_ITH_SAD_XX.wav,5,"<s> Yes, I can hear the sad emotion in the person's voice on the audio.</s>"
93,5_5_51091_ITH_SAD_XX.wav,5,"<s> Yes, someone is speaking in a sad sound on the audio.</s>"
94,5_5_51091_ITH_SAD_XX.wav,5,"<s> No, the speaker does not sound sad.</s>"
95,5_5_51091_ITH_SAD_XX.wav,5,"<s> Yes, I can hear a sad emotion from the audio.</s>"
96,1_1_11065_ITS_DIS_XX.wav,1,<s> The emotion of the audio is one of confusion and uncertainty. The speaker seems to be struggling to understand something and is unsure of what to do next. There is a sense of hesitation and indecision in the speaker's voice.</s>
97,1_1_11065_ITS_DIS_XX.wav,1,<s> Confusion</s>
98,1_1_11065_ITS_DIS_XX.wav,1,"<s> Yes, I can hear the person say in disgust emotion on the audio.</s>"
99,1_1_11065_ITS_DIS_XX.wav,1,"<s> No, there is no disgust sound on the audio.</s>"
100,1_1_11065_ITS_DIS_XX.wav,1,"<s> No, the speaker does not sound like disgust.</s>"
101,1_1_11065_ITS_DIS_XX.wav,1,"<s> Yes, I can hear a disgust emotion from the audio.</s>"
102,3_0_01021_ITH_ANG_XX.wav,3,<s> The emotion of the audio is confident and assertive.</s>
103,3_0_01021_ITH_ANG_XX.wav,3,<s> Anxiety or nervousness can be heard in the audio.</s>
104,3_0_01021_ITH_ANG_XX.wav,3,"<s> Yes, I can hear the person saying 'I think I have a doctor's appointment' in a happy emotion on the audio.</s>"
105,3_0_01021_ITH_ANG_XX.wav,3,"<s> Yes, someone is speaking in a happy sound on the audio.</s>"
106,3_0_01021_ITH_ANG_XX.wav,3,"<s> No, the speaker does not sound happy.</s>"
107,3_0_01021_ITH_ANG_XX.wav,3,"<s> Yes, I can hear a happy emotion from the audio.</s>"
108,3_3_31074_TAI_HAP_XX.wav,3,<s> The emotion of the audio is excited and enthusiastic. The speaker is expressing excitement and enthusiasm about the airplane almost being full.</s>
109,3_3_31074_TAI_HAP_XX.wav,3,<s> Anger or frustration can be heard in the audio.</s>
110,3_3_31074_TAI_HAP_XX.wav,3,"<s> Yes, I can hear the happy emotion in the person's voice on the audio.</s>"
111,3_3_31074_TAI_HAP_XX.wav,3,"<s> Yes, someone is speaking in a happy sound on the audio.</s>"
112,3_3_31074_TAI_HAP_XX.wav,3,"<s> No, the speaker does not sound happy.</s>"
113,3_3_31074_TAI_HAP_XX.wav,3,"<s> Yes, I can hear a happy emotion from the audio.</s>"
114,1_1_11037_IWW_DIS_XX.wav,1,<s> The emotion of the audio is one of confusion and curiosity. The speaker is genuinely puzzled by something and wants to know more about it.</s>
115,1_1_11037_IWW_DIS_XX.wav,1,<s> Curiosity</s>
116,1_1_11037_IWW_DIS_XX.wav,1,"<s> Yes, I can hear the person say in disgust emotion on the audio.</s>"
117,1_1_11037_IWW_DIS_XX.wav,1,"<s> Yes, someone is speaking in a disgust sound on the audio.</s>"
118,1_1_11037_IWW_DIS_XX.wav,1,"<s> Yes, the speaker sounds like disgust.</s>"
119,1_1_11037_IWW_DIS_XX.wav,1,"<s> Yes, I can hear a disgust emotion from the audio.</s>"
120,0_0_01084_IOM_ANG_XX.wav,0,<s> The emotion of the audio is excitement and anticipation.</s>
121,0_0_01084_IOM_ANG_XX.wav,0,<s> Excitement</s>
122,0_0_01084_IOM_ANG_XX.wav,0,"<s> Yes, I can hear the anger emotion in the person's voice on the audio.</s>"
123,0_0_01084_IOM_ANG_XX.wav,0,"<s> No, there is no anger sound on the audio.</s>"
124,0_0_01084_IOM_ANG_XX.wav,0,"<s> No, the speaker does not sound angry.</s>"
125,0_0_01084_IOM_ANG_XX.wav,0,"<s> Yes, I can hear an anger emotion from the audio.</s>"
126,3_0_01052_TIE_ANG_XX.wav,3,<s> The emotion of the audio is anger and frustration.</s>
127,3_0_01052_TIE_ANG_XX.wav,3,<s> Anger</s>
128,3_0_01052_TIE_ANG_XX.wav,3,"<s> Yes, I can hear the happy emotion in the person's voice on the audio.</s>"
129,3_0_01052_TIE_ANG_XX.wav,3,"<s> Yes, someone is speaking in a happy sound on the audio.</s>"
130,3_0_01052_TIE_ANG_XX.wav,3,"<s> No, the speaker sounds angry and frustrated.</s>"
131,3_0_01052_TIE_ANG_XX.wav,3,"<s> Yes, there is a happy emotion in the audio.</s>"
132,0_1_11065_IEO_DIS_HI.wav,0,<s> The emotion of the audio is tense and anxious.</s>
133,0_1_11065_IEO_DIS_HI.wav,0,<s> Anxiety or fear can be heard in the audio.</s>
134,0_1_11065_IEO_DIS_HI.wav,0,"<s> Yes, I can hear the person say in anger emotion on the audio.</s>"
135,0_1_11065_IEO_DIS_HI.wav,0,"<s> Yes, someone is speaking in an angry sound on the audio.</s>"
136,0_1_11065_IEO_DIS_HI.wav,0,"<s> No, the speaker does not sound angry.</s>"
137,0_1_11065_IEO_DIS_HI.wav,0,"<s> No, I cannot hear an anger emotion from the audio.</s>"
138,4_4_41009_ITH_NEU_XX.wav,4,<s> The emotion of the audio is nervous and unsure. The speaker is unsure about their appointment with a doctor and seems nervous about it.</s>
139,4_4_41009_ITH_NEU_XX.wav,4,<s> Anxiety or nervousness can be heard in the audio.</s>
140,4_4_41009_ITH_NEU_XX.wav,4,<s> I THINK I HAVE A DOCTOR'S APPOINTMENT.</s>
141,4_4_41009_ITH_NEU_XX.wav,4,"<s> Yes, someone is speaking in a neutral sound on the audio.</s>"
142,4_4_41009_ITH_NEU_XX.wav,4,"<s> Yes, the speaker sounds neutral.</s>"
143,4_4_41009_ITH_NEU_XX.wav,4,"<s> Yes, I can hear a neutral emotion from the audio.</s>"
144,3_3_31038_ITH_HAP_XX.wav,3,<s> The emotion of the audio is happy and excited. The speaker is expressing enthusiasm and excitement about having a doctor's appointment.</s>
145,3_3_31038_ITH_HAP_XX.wav,3,<s> Surprise</s>
146,3_3_31038_ITH_HAP_XX.wav,3,<s> I THINK I HAVE A DOCTOR'S APPOINTMENT</s>
147,3_3_31038_ITH_HAP_XX.wav,3,"<s> Yes, someone is speaking in a happy sound on the audio.</s>"
148,3_3_31038_ITH_HAP_XX.wav,3,"<s> No, the speaker does not sound happy.</s>"
149,3_3_31038_ITH_HAP_XX.wav,3,"<s> Yes, I can hear a happy emotion from the audio.</s>"
150,0_4_41076_IWL_NEU_XX.wav,0,<s> The emotion of the audio is a request for a new alarm clock.</s>
151,0_4_41076_IWL_NEU_XX.wav,0,<s> The audio expresses a desire for a new alarm clock.</s>
152,0_4_41076_IWL_NEU_XX.wav,0,"<s> Yes, I can hear the anger emotion in the person's voice on the audio.</s>"
153,0_4_41076_IWL_NEU_XX.wav,0,"<s> No, there is no anger sound on the audio.</s>"
154,0_4_41076_IWL_NEU_XX.wav,0,"<s> No, the speaker does not sound angry.</s>"
155,0_4_41076_IWL_NEU_XX.wav,0,"<s> Yes, I can hear an anger emotion from the audio.</s>"
156,3_4_41029_ITS_NEU_XX.wav,3,<s> The emotion of the audio is confident and assertive.</s>
157,3_4_41029_ITS_NEU_XX.wav,3,<s> Anger or frustration can be heard in the audio.</s>
158,3_4_41029_ITS_NEU_XX.wav,3,<s> I THINK I'VE SEEN THIS BEFORE</s>
159,3_4_41029_ITS_NEU_XX.wav,3,"<s> Yes, someone is speaking in a happy sound on the audio.</s>"
160,3_4_41029_ITS_NEU_XX.wav,3,"<s> No, the speaker does not sound happy.</s>"
161,3_4_41029_ITS_NEU_XX.wav,3,"<s> Yes, I can hear a happy emotion from the audio.</s>"
162,5_5_51077_ITH_SAD_XX.wav,5,<s> The emotion of the audio is neutral.</s>
163,5_5_51077_ITH_SAD_XX.wav,5,<s> Sadness or melancholy can be heard in the audio.</s>
164,5_5_51077_ITH_SAD_XX.wav,5,<s> I THINK I HAVE A DOCTOR'S APPOINTMENT</s>
165,5_5_51077_ITH_SAD_XX.wav,5,"<s> Yes, someone is speaking in a sad sound on the audio.</s>"
166,5_5_51077_ITH_SAD_XX.wav,5,"<s> No, the speaker does not sound sad.</s>"
167,5_5_51077_ITH_SAD_XX.wav,5,"<s> Yes, I can hear a sad emotion from the audio.</s>"
168,2_5_51057_IEO_SAD_LO.wav,2,<s> The emotion of the audio is tense and anxious.</s>
169,2_5_51057_IEO_SAD_LO.wav,2,<s> Sadness</s>
170,2_5_51057_IEO_SAD_LO.wav,2,"<s> Yes, I can hear the person say in fear emotion on the audio.</s>"
171,2_5_51057_IEO_SAD_LO.wav,2,"<s> Yes, someone is speaking in a fear sound on the audio.</s>"
172,2_5_51057_IEO_SAD_LO.wav,2,"<s> No, the speaker does not sound like fear.</s>"
173,2_5_51057_IEO_SAD_LO.wav,2,"<s> Yes, I can hear a fear emotion from the audio.</s>"
174,1_1_11079_IOM_DIS_XX.wav,1,"<s> The emotion of the audio is one of determination and confidence. The speaker is on their way to an important meeting and they are speaking with a sense of purpose and conviction. The tone of their voice conveys that they are ready to take on whatever challenges may come their way. Overall, the emotion of the audio is one of strength and resilience.</s>"
175,1_1_11079_IOM_DIS_XX.wav,1,<s> Determination</s>
176,1_1_11079_IOM_DIS_XX.wav,1,"<s> Yes, I can hear the disgust in the person's voice on the audio.</s>"
177,1_1_11079_IOM_DIS_XX.wav,1,"<s> Yes, someone is speaking in a disgust sound on the audio.</s>"
178,1_1_11079_IOM_DIS_XX.wav,1,"<s> No, the speaker does not sound like disgust.</s>"
179,1_1_11079_IOM_DIS_XX.wav,1,"<s> Yes, I can hear a disgust emotion from the audio.</s>"
180,1_1_11008_IWL_DIS_XX.wav,1,"<s> The emotion of the audio is excitement and enthusiasm. The speaker is expressing their desire for a new alarm clock and their excitement about it. The tone is energetic and upbeat, conveying a sense of enthusiasm and excitement. Overall, the emotion of the audio is positive and uplifting.</s>"
181,1_1_11008_IWL_DIS_XX.wav,1,<s> Anger or frustration can be heard in the audio.</s>
182,1_1_11008_IWL_DIS_XX.wav,1,"<s> Yes, I can hear the disgust in the person's voice on the audio.</s>"
183,1_1_11008_IWL_DIS_XX.wav,1,"<s> Yes, someone is speaking in a disgust sound on the audio.</s>"
184,1_1_11008_IWL_DIS_XX.wav,1,"<s> No, the speaker does not sound like disgust.</s>"
185,1_1_11008_IWL_DIS_XX.wav,1,"<s> Yes, I can hear a disgust emotion from the audio.</s>"
186,4_4_41028_WSI_NEU_XX.wav,4,"<s> The emotion of the audio is one of uncertainty and hesitation. The speaker seems to be unsure of what to do or where to go, and is hesitant to make a decision. The audio also has a sense of urgency to it, as if the speaker is running out of time to make a decision. Overall, the emotion of the audio is one of tension and anticipation.</s>"
187,4_4_41028_WSI_NEU_XX.wav,4,<s>Anxiety or nervousness can be heard in the audio. It is possible that the speaker is feeling anxious or nervous about stopping in a couple of places. It is also possible that the listener is feeling anxious or nervous about the speaker stopping in a couple of places. It is also possible that the listener is feeling anxious or nervous about the speaker stopping in a couple of places. It is also possible that the listener is feeling anxious or nervous about the speaker stopping in a couple of places. It is also possible that the listener is feeling anxious or nervous about the speaker stopping in a couple of places. It is also possible that the listener is feeling anxious or nervous about the speaker stopping in a couple of places. It is also possible that the listener is feeling anxious or nervous about the speaker stopping in a couple of places. It is also possible that the listener is feeling anxious or nervous about the speaker stopping in a couple of places. It is also possible that
188,4_4_41028_WSI_NEU_XX.wav,4,"<s> Yes, I can hear the person say in neutral emotion on the audio.</s>"
189,4_4_41028_WSI_NEU_XX.wav,4,"<s> Yes, someone is speaking in a neutral sound on the audio.</s>"
190,4_4_41028_WSI_NEU_XX.wav,4,"<s> No, the speaker does not sound neutral.</s>"
191,4_4_41028_WSI_NEU_XX.wav,4,"<s> Yes, there is a neutral emotion in the audio.</s>"
192,2_2_21082_TSI_FEA_XX.wav,2,<s> The emotion of the audio is slick.</s>
193,2_2_21082_TSI_FEA_XX.wav,2,<s> The audio conveys a sense of excitement and anticipation.</s>
194,2_2_21082_TSI_FEA_XX.wav,2,"<s> Yes, I can hear the fear emotion in the person's voice on the audio.</s>"
195,2_2_21082_TSI_FEA_XX.wav,2,"<s> Yes, someone is speaking in a fear sound on the audio.</s>"
196,2_2_21082_TSI_FEA_XX.wav,2,"<s> No, the speaker does not sound like fear.</s>"
197,2_2_21082_TSI_FEA_XX.wav,2,"<s> Yes, I can hear a fear emotion from the audio.</s>"
198,4_3_31036_IWL_HAP_XX.wav,4,<s> The audio expresses a desire for a new alarm clock.</s>
199,4_3_31036_IWL_HAP_XX.wav,4,<s> I can hear a sense of excitement and anticipation in the audio.</s>
200,4_3_31036_IWL_HAP_XX.wav,4,"<s> Yes, I can hear the person say 'I would like a new alarm clock' in neutral emotion on the audio.</s>"
201,4_3_31036_IWL_HAP_XX.wav,4,"<s> Yes, someone is speaking in a neutral sound on the audio.</s>"
202,4_3_31036_IWL_HAP_XX.wav,4,"<s> Yes, the speaker sounds neutral.</s>"
203,4_3_31036_IWL_HAP_XX.wav,4,"<s> Yes, I can hear a neutral emotion from the audio.</s>"
204,1_1_11001_IWW_DIS_XX.wav,1,<s> The emotion of the audio is curious and questioning.</s>
205,1_1_11001_IWW_DIS_XX.wav,1,<s> Curiosity</s>
206,1_1_11001_IWW_DIS_XX.wav,1,"<s> Yes, I can hear the person say in disgust emotion on the audio.</s>"
207,1_1_11001_IWW_DIS_XX.wav,1,"<s> Yes, someone is speaking in a disgust sound on the audio.</s>"
208,1_1_11001_IWW_DIS_XX.wav,1,"<s> Yes, the speaker sounds like disgust.</s>"
209,1_1_11001_IWW_DIS_XX.wav,1,"<s> Yes, I can hear a disgust emotion from the audio.</s>"
210,0_0_01040_TIE_ANG_XX.wav,0,<s> The emotion of the audio is one of shock and disbelief.</s>
211,0_0_01040_TIE_ANG_XX.wav,0,<s> Anger or frustration can be heard in the audio.</s>
212,0_0_01040_TIE_ANG_XX.wav,0,"<s> Yes, I can hear the anger emotion in the person's voice on the audio.</s>"
213,0_0_01040_TIE_ANG_XX.wav,0,"<s> No, there is no anger sound on the audio.</s>"
214,0_0_01040_TIE_ANG_XX.wav,0,"<s> No, the speaker does not sound angry.</s>"
215,0_0_01040_TIE_ANG_XX.wav,0,"<s> Yes, I can hear an anger emotion from the audio.</s>"
216,0_0_01039_ITS_ANG_XX.wav,0,<s> The emotion of the audio is confident and assertive.</s>
217,0_0_01039_ITS_ANG_XX.wav,0,<s> Anger</s>
218,0_0_01039_ITS_ANG_XX.wav,0,"<s> Yes, I can hear the anger emotion in the person's voice on the audio.</s>"
219,0_0_01039_ITS_ANG_XX.wav,0,"<s> Yes, someone is speaking in an anger sound on the audio.</s>"
220,0_0_01039_ITS_ANG_XX.wav,0,"<s> No, the speaker does not sound angry.</s>"
221,0_0_01039_ITS_ANG_XX.wav,0,"<s> Yes, I can hear an anger emotion from the audio.</s>"
222,1_0_01087_IEO_ANG_HI.wav,1,<s> The emotion of the audio is angry and frustrated.</s>
223,1_0_01087_IEO_ANG_HI.wav,1,<s> Anger</s>
224,1_0_01087_IEO_ANG_HI.wav,1,"<s> Yes, I can hear the disgust and emotion in the person's voice on the audio.</s>"
225,1_0_01087_IEO_ANG_HI.wav,1,"<s> Yes, someone is speaking in a disgust sound on the audio.</s>"
226,1_0_01087_IEO_ANG_HI.wav,1,"<s> No, the speaker does not sound like disgust.</s>"
227,1_0_01087_IEO_ANG_HI.wav,1,"<s> Yes, I can hear a disgust emotion from the audio.</s>"
228,3_3_31044_IWW_HAP_XX.wav,3,<s> The emotion of the audio is curious and questioning.</s>
229,3_3_31044_IWW_HAP_XX.wav,3,<s> Curiosity</s>
230,3_3_31044_IWW_HAP_XX.wav,3,"<s> Yes, I can hear the person saying 'I wonder what this is about' in a happy emotion on the audio.</s>"
231,3_3_31044_IWW_HAP_XX.wav,3,"<s> Yes, someone is speaking in a happy sound on the audio.</s>"
232,3_3_31044_IWW_HAP_XX.wav,3,"<s> No, the speaker does not sound happy.</s>"
233,3_3_31044_IWW_HAP_XX.wav,3,"<s> Yes, there is a happy emotion in the audio.</s>"
234,2_4_41052_IWL_NEU_XX.wav,2,<s> The emotion of the audio is a request for a new alarm clock.</s>
235,2_4_41052_IWL_NEU_XX.wav,2,<s> The audio expresses a desire for a new alarm clock.</s>
236,2_4_41052_IWL_NEU_XX.wav,2,"<s> Yes, I can hear the fear and emotion in the person's voice on the audio.</s>"
237,2_4_41052_IWL_NEU_XX.wav,2,"<s> Yes, someone is speaking in a fear sound on the audio.</s>"
238,2_4_41052_IWL_NEU_XX.wav,2,"<s> No, the speaker does not sound like fear.</s>"
239,2_4_41052_IWL_NEU_XX.wav,2,"<s> Yes, I can hear a fear emotion from the audio.</s>"
240,5_3_31065_IEO_HAP_HI.wav,5,"<s> The emotion of the audio is tense and suspenseful. There is a sense of urgency and anticipation, as if something is about to happen. The music is fast-paced and energetic, with a driving beat that keeps the listener on the edge of their seat. Overall, the audio creates a sense of excitement and anticipation, as if the listener is about to embark on an exciting adventure.</s>"
241,5_3_31065_IEO_HAP_HI.wav,5,<s> Sadness</s>
242,5_3_31065_IEO_HAP_HI.wav,5,"<s> Yes, I can hear the person say in sad emotion on the audio.</s>"
243,5_3_31065_IEO_HAP_HI.wav,5,"<s> Yes, someone is speaking in a sad sound on the audio.</s>"
244,5_3_31065_IEO_HAP_HI.wav,5,"<s> Yes, the speaker sounds sad.</s>"
245,5_3_31065_IEO_HAP_HI.wav,5,"<s> Yes, you can hear a sad emotion from the audio.</s>"
246,1_1_11051_WSI_DIS_XX.wav,1,<s> The emotion of the audio is calm and reassuring.</s>
247,1_1_11051_WSI_DIS_XX.wav,1,<s> The audio has a sense of urgency and determination.</s>
248,1_1_11051_WSI_DIS_XX.wav,1,"<s> Yes, I can hear the disgust in the person's voice on the audio.</s>"
249,1_1_11051_WSI_DIS_XX.wav,1,"<s> Yes, someone is speaking in a disgust sound on the audio.</s>"
