,filename,label,answer
30,1_1_11054_IWL_DIS_XX.wav,1,<s> The emotion of the audio is a request for a new alarm clock.</s>
31,1_1_11054_IWL_DIS_XX.wav,1,<s> Anxiety or fear can be heard in the audio.</s>
32,1_1_11054_IWL_DIS_XX.wav,1,"<s> Yes, I can hear the disgust in the person's voice on the audio.</s>"
33,1_1_11054_IWL_DIS_XX.wav,1,"<s> Yes, someone is speaking in a disgust sound on the audio.</s>"
34,1_1_11054_IWL_DIS_XX.wav,1,"<s> No, the speaker does not sound like disgust.</s>"
35,1_1_11054_IWL_DIS_XX.wav,1,"<s> Yes, I can hear a disgust emotion from the audio.</s>"
36,5_5_51034_TAI_SAD_XX.wav,5,<s> The emotion of the audio is calm and peaceful.</s>
37,5_5_51034_TAI_SAD_XX.wav,5,<s> Sadness</s>
38,5_5_51034_TAI_SAD_XX.wav,5,"<s> Yes, I can hear the sad emotion in the person's voice on the audio.</s>"
39,5_5_51034_TAI_SAD_XX.wav,5,"<s> Yes, someone is speaking in a sad sound on the audio.</s>"
40,5_5_51034_TAI_SAD_XX.wav,5,"<s> No, the speaker does not sound sad.</s>"
41,5_5_51034_TAI_SAD_XX.wav,5,"<s> Yes, I can hear a sad emotion from the audio.</s>"
42,5_4_41078_TIE_NEU_XX.wav,5,"<s> The emotion of the audio is one of shock and disbelief. The speaker seems to be in a state of shock and disbelief about what has happened. The tone of the voice is calm and measured, indicating that the speaker is trying to process the information and come to terms with what has happened. Overall, the emotion of the audio is one of shock and disbelief.</s>"
43,5_4_41078_TIE_NEU_XX.wav,5,<s> Disgust</s>
44,5_4_41078_TIE_NEU_XX.wav,5,"<s> Yes, I can hear the sad emotion in the person's voice on the audio.</s>"
45,5_4_41078_TIE_NEU_XX.wav,5,"<s> Yes, someone is speaking in a sad sound on the audio.</s>"
46,5_4_41078_TIE_NEU_XX.wav,5,"<s> No, the speaker does not sound sad.</s>"
47,5_4_41078_TIE_NEU_XX.wav,5,"<s> Yes, I can hear a sad emotion from the audio.</s>"
48,4_4_41032_IWL_NEU_XX.wav,4,<s> The emotion of the audio is a request for a new alarm clock.</s>
49,4_4_41032_IWL_NEU_XX.wav,4,<s> Anxiety or fear can be heard in the audio.</s>
50,4_4_41032_IWL_NEU_XX.wav,4,"<s> Yes, I can hear the person say 'I would like a new alarm clock' in neutral emotion on the audio.</s>"
51,4_4_41032_IWL_NEU_XX.wav,4,"<s> Yes, someone is speaking in a neutral sound on the audio.</s>"
52,4_4_41032_IWL_NEU_XX.wav,4,"<s> Yes, the speaker sounds neutral.</s>"
53,4_4_41032_IWL_NEU_XX.wav,4,"<s> Yes, I can hear a neutral emotion from the audio.</s>"
54,4_3_31089_IWL_HAP_XX.wav,4,<s> The emotion of the audio is a request for a new alarm clock.</s>
55,4_3_31089_IWL_HAP_XX.wav,4,<s> I can hear a sense of excitement and anticipation in the audio.</s>
56,4_3_31089_IWL_HAP_XX.wav,4,"<s> Yes, I can hear the person say 'I would like a new alarm clock' in neutral emotion on the audio.</s>"
57,4_3_31089_IWL_HAP_XX.wav,4,"<s> Yes, someone is speaking in a neutral sound on the audio.</s>"
58,4_3_31089_IWL_HAP_XX.wav,4,"<s> Yes, the speaker sounds neutral.</s>"
59,4_3_31089_IWL_HAP_XX.wav,4,"<s> Yes, I can hear a neutral emotion from the audio.</s>"
60,4_4_41062_IWL_NEU_XX.wav,4,"<s> The audio expresses a desire for a new alarm clock. The emotion conveyed is a mix of excitement and anticipation. The speaker is looking forward to waking up to the sound of a new alarm clock ringing, signaling the start of a new day.</s>"
61,4_4_41062_IWL_NEU_XX.wav,4,<s> The audio expresses a desire for a new alarm clock.</s>
62,4_4_41062_IWL_NEU_XX.wav,4,"<s> Yes, I can hear the person say 'I would like a new alarm clock' in neutral emotion on the audio.</s>"
63,4_4_41062_IWL_NEU_XX.wav,4,"<s> Yes, someone is speaking in a neutral sound on the audio.</s>"
64,4_4_41062_IWL_NEU_XX.wav,4,"<s> Yes, the speaker sounds neutral.</s>"
65,4_4_41062_IWL_NEU_XX.wav,4,"<s> Yes, I can hear a neutral emotion from the audio.</s>"
66,2_2_21033_ITH_FEA_XX.wav,2,"<s> The emotion of the audio is uncertain as there is not enough information to determine the exact emotion of the speaker. However, the use of the phrase ""I think I have a doctor's appointment"" suggests that the speaker may be feeling anxious or stressed about an upcoming medical appointment. Additionally, the use of the phrase ""I think"" suggests that the speaker may be unsure or uncertain about their appointment. Overall, the emotion of the audio is likely to be a combination of anxiety, stress, and uncertainty.</s>"
67,2_2_21033_ITH_FEA_XX.wav,2,<s> Anxiety or nervousness can be heard in the audio.</s>
68,2_2_21033_ITH_FEA_XX.wav,2,"<s> Yes, you can hear the person say 'I think I have a doctor's appointment' in fear and emotion on the audio.</s>"
69,2_2_21033_ITH_FEA_XX.wav,2,"<s> Yes, someone is speaking in a fear sound on the audio.</s>"
70,2_2_21033_ITH_FEA_XX.wav,2,"<s> No, the speaker does not sound like fear.</s>"
71,2_2_21033_ITH_FEA_XX.wav,2,"<s> Yes, I can hear a fear emotion from the audio.</s>"
72,3_2_21020_ITH_FEA_XX.wav,3,"<s> The emotion of the audio is calm and collected. The speaker seems to be speaking with confidence and poise. There is a sense of authority in their voice. Overall, the emotion of the audio is professional and business-like.</s>"
73,3_2_21020_ITH_FEA_XX.wav,3,<s> Anxiety or nervousness can be heard in the audio.</s>
74,3_2_21020_ITH_FEA_XX.wav,3,"<s> Yes, I can hear the person saying 'I think I have a doctor's appointment' in a happy emotion on the audio.</s>"
75,3_2_21020_ITH_FEA_XX.wav,3,"<s> Yes, someone is speaking in a happy sound on the audio.</s>"
76,3_2_21020_ITH_FEA_XX.wav,3,"<s> No, the speaker does not sound happy.</s>"
77,3_2_21020_ITH_FEA_XX.wav,3,"<s> Yes, I can hear a happy emotion from the audio.</s>"
78,1_0_01046_MTI_ANG_XX.wav,1,<s> The audio expresses a sense of uncertainty and apprehension about the future. The speaker is unsure of what will happen tomorrow and is worried that it may be cold. The emotion conveyed is one of anxiety and worry.</s>
79,1_0_01046_MTI_ANG_XX.wav,1,<s> Anxiety</s>
80,1_0_01046_MTI_ANG_XX.wav,1,"<s> Yes, I can hear the disgust and emotion in the person's voice on the audio.</s>"
81,1_0_01046_MTI_ANG_XX.wav,1,"<s> Yes, someone is speaking in a disgust sound on the audio.</s>"
82,1_0_01046_MTI_ANG_XX.wav,1,"<s> Yes, the speaker sounds like disgust.</s>"
83,1_0_01046_MTI_ANG_XX.wav,1,"<s> Yes, I can hear a disgust emotion from the audio.</s>"
84,0_0_01049_ITH_ANG_XX.wav,0,<s> The emotion of the audio is aggressive and demanding. The speaker is insistent and forceful in their request for a doctor's appointment. There is a sense of urgency and frustration in their tone.</s>
85,0_0_01049_ITH_ANG_XX.wav,0,<s> Anger</s>
86,0_0_01049_ITH_ANG_XX.wav,0,"<s> Yes, I can hear the person say in anger emotion on the audio.</s>"
87,0_0_01049_ITH_ANG_XX.wav,0,"<s> Yes, someone is speaking in an anger sound on the audio.</s>"
88,0_0_01049_ITH_ANG_XX.wav,0,"<s> No, the speaker does not sound angry.</s>"
89,0_0_01049_ITH_ANG_XX.wav,0,"<s> Yes, I can hear an anger emotion from the audio.</s>"
90,5_4_41048_TIE_NEU_XX.wav,5,<s> The emotion of the audio is one of shock and disbelief. The speaker is expressing that what happened is exactly what they expected to happen.</s>
91,5_4_41048_TIE_NEU_XX.wav,5,<s> Confirmation and relief can be heard in the audio.</s>
92,5_4_41048_TIE_NEU_XX.wav,5,"<s> Yes, I can hear the sad emotion in the person's voice on the audio.</s>"
93,5_4_41048_TIE_NEU_XX.wav,5,"<s> Yes, someone is speaking in a sad sound on the audio.</s>"
94,5_4_41048_TIE_NEU_XX.wav,5,"<s> No, the speaker does not sound sad.</s>"
95,5_4_41048_TIE_NEU_XX.wav,5,"<s> Yes, I can hear a sad emotion from the audio.</s>"
96,5_4_41024_IWW_NEU_XX.wav,5,<s> The emotion of the audio is curious and questioning.</s>
97,5_4_41024_IWW_NEU_XX.wav,5,<s> Curiosity</s>
98,5_4_41024_IWW_NEU_XX.wav,5,"<s> Yes, I can hear the sad emotion in the person's voice on the audio.</s>"
99,5_4_41024_IWW_NEU_XX.wav,5,"<s> Yes, someone is speaking in a sad sound on the audio.</s>"
100,5_4_41024_IWW_NEU_XX.wav,5,"<s> No, the speaker does not sound sad.</s>"
101,5_4_41024_IWW_NEU_XX.wav,5,"<s> Yes, I can hear a sad emotion from the audio.</s>"
102,3_3_31027_ITH_HAP_XX.wav,3,<s> The emotion of the audio is one of excitement and anticipation. The speaker seems to be eagerly awaiting a doctor's appointment and is excited about what may come of it.</s>
103,3_3_31027_ITH_HAP_XX.wav,3,<s> Excitement or eagerness can be heard in the audio.</s>
104,3_3_31027_ITH_HAP_XX.wav,3,"<s> Yes, I can hear the person saying 'I think I have a doctor's appointment' in a happy emotion on the audio.</s>"
105,3_3_31027_ITH_HAP_XX.wav,3,"<s> Yes, someone is speaking in a happy sound on the audio.</s>"
106,3_3_31027_ITH_HAP_XX.wav,3,"<s> No, the speaker does not sound happy.</s>"
107,3_3_31027_ITH_HAP_XX.wav,3,"<s> Yes, I can hear a happy emotion from the audio.</s>"
108,3_3_31002_IEO_HAP_HI.wav,3,<s> The emotion of the audio is one of excitement and anticipation. The speaker seems to be counting down the minutes until something exciting happens. The tone is energetic and enthusiastic.</s>
109,3_3_31002_IEO_HAP_HI.wav,3,<s> Anxiety</s>
110,3_3_31002_IEO_HAP_HI.wav,3,"<s> Yes, I can hear the person saying 'It's eleven o'clock' in a happy emotion on the audio.</s>"
111,3_3_31002_IEO_HAP_HI.wav,3,"<s> Yes, someone is speaking in a happy sound on the audio.</s>"
112,3_3_31002_IEO_HAP_HI.wav,3,"<s> No, the speaker does not sound happy.</s>"
113,3_3_31002_IEO_HAP_HI.wav,3,"<s> Yes, I can hear a happy emotion from the audio.</s>"
114,5_4_41091_IEO_NEU_XX.wav,5,<s> The emotion of the audio is one of surprise or shock. The speaker is expressing surprise that it is already 11 o'clock.</s>
115,5_4_41091_IEO_NEU_XX.wav,5,<s> Fear</s>
116,5_4_41091_IEO_NEU_XX.wav,5,"<s> Yes, I can hear the sad emotion in the person's voice on the audio.</s>"
117,5_4_41091_IEO_NEU_XX.wav,5,"<s> Yes, someone is speaking in a sad sound on the audio.</s>"
118,5_4_41091_IEO_NEU_XX.wav,5,"<s> No, the speaker does not sound sad.</s>"
119,5_4_41091_IEO_NEU_XX.wav,5,"<s> Yes, I can hear a sad emotion from the audio.</s>"
120,3_2_21010_DFA_FEA_XX.wav,3,<s> The emotion of the audio is urgency and reminder. The speaker is trying to remind someone not to forget their jacket.</s>
121,3_2_21010_DFA_FEA_XX.wav,3,<s> There is a sense of urgency and excitement in the audio.</s>
122,3_2_21010_DFA_FEA_XX.wav,3,"<s> Yes, I can hear the person say in a happy emotion on the audio.</s>"
123,3_2_21010_DFA_FEA_XX.wav,3,"<s> Yes, someone is speaking in a happy sound on the audio.</s>"
124,3_2_21010_DFA_FEA_XX.wav,3,"<s> No, the speaker does not sound happy.</s>"
125,3_2_21010_DFA_FEA_XX.wav,3,"<s> Yes, I can hear a happy emotion from the audio.</s>"
126,5_5_51028_IEO_SAD_LO.wav,5,<s> The emotion of the audio is tense and anxious.</s>
127,5_5_51028_IEO_SAD_LO.wav,5,<s> Fear</s>
128,5_5_51028_IEO_SAD_LO.wav,5,"<s> Yes, I can hear the sad emotion in the person's voice on the audio.</s>"
129,5_5_51028_IEO_SAD_LO.wav,5,"<s> Yes, someone is speaking in a sad sound on the audio.</s>"
130,5_5_51028_IEO_SAD_LO.wav,5,"<s> No, the speaker does not sound sad.</s>"
131,5_5_51028_IEO_SAD_LO.wav,5,"<s> Yes, I can hear a sad emotion from the audio.</s>"
132,0_0_01039_MTI_ANG_XX.wav,0,<s> The emotion of the audio is tense and worried.</s>
133,0_0_01039_MTI_ANG_XX.wav,0,<s> Sadness</s>
134,0_0_01039_MTI_ANG_XX.wav,0,"<s> Yes, you can hear the person say in anger emotion on the audio.</s>"
135,0_0_01039_MTI_ANG_XX.wav,0,"<s> Yes, someone is speaking in an anger sound on the audio.</s>"
136,0_0_01039_MTI_ANG_XX.wav,0,"<s> No, the speaker does not sound angry.</s>"
137,0_0_01039_MTI_ANG_XX.wav,0,"<s> Yes, I can hear an anger emotion from the audio.</s>"
138,4_4_41044_IWL_NEU_XX.wav,4,"<s> The audio expresses a desire for a new alarm clock. The emotion conveyed is one of excitement and anticipation. The speaker is looking forward to waking up to the sound of a new alarm clock ringing, signaling the start of a new day.</s>"
139,4_4_41044_IWL_NEU_XX.wav,4,<s> Anxiety or nervousness can be heard in the audio.</s>
140,4_4_41044_IWL_NEU_XX.wav,4,"<s> Yes, I can hear the person saying ""I would like a new alarm clock"" in neutral emotion on the audio.</s>"
141,4_4_41044_IWL_NEU_XX.wav,4,"<s> Yes, someone is speaking in a neutral sound on the audio.</s>"
142,4_4_41044_IWL_NEU_XX.wav,4,"<s> Yes, the speaker sounds neutral.</s>"
143,4_4_41044_IWL_NEU_XX.wav,4,"<s> Yes, I can hear a neutral emotion from the audio.</s>"
144,4_4_41081_IWW_NEU_XX.wav,4,<s> The audio expresses a sense of curiosity and wonder.</s>
145,4_4_41081_IWW_NEU_XX.wav,4,<s> Curiosity</s>
146,4_4_41081_IWW_NEU_XX.wav,4,"<s> Yes, I can hear the person say in neutral emotion on the audio.</s>"
147,4_4_41081_IWW_NEU_XX.wav,4,"<s> Yes, someone is speaking in a neutral sound on the audio.</s>"
148,4_4_41081_IWW_NEU_XX.wav,4,"<s> Yes, the speaker sounds neutral.</s>"
149,4_4_41081_IWW_NEU_XX.wav,4,"<s> Yes, there is a neutral emotion in the audio.</s>"
150,0_0_01062_IEO_ANG_MD.wav,0,<s> The emotion of the audio is one of surprise and disbelief. The speaker is expressing shock and disbelief that it is already 11 o'clock.</s>
151,0_0_01062_IEO_ANG_MD.wav,0,<s> Anger</s>
152,0_0_01062_IEO_ANG_MD.wav,0,"<s> Yes, I can hear the anger emotion in the person's voice on the audio.</s>"
153,0_0_01062_IEO_ANG_MD.wav,0,"<s> Yes, someone is speaking in an angry sound on the audio.</s>"
154,0_0_01062_IEO_ANG_MD.wav,0,"<s> No, the speaker does not sound angry.</s>"
155,0_0_01062_IEO_ANG_MD.wav,0,"<s> Yes, I can hear an anger emotion from the audio.</s>"
156,2_2_21065_IWW_FEA_XX.wav,2,<s> The emotion of the audio is curious and questioning.</s>
157,2_2_21065_IWW_FEA_XX.wav,2,<s> Curiosity</s>
158,2_2_21065_IWW_FEA_XX.wav,2,"<s> Yes, I can hear the person say in fear emotion on the audio.</s>"
159,2_2_21065_IWW_FEA_XX.wav,2,"<s> No, there is no fear sound on the audio.</s>"
160,2_2_21065_IWW_FEA_XX.wav,2,"<s> No, the speaker does not sound like fear.</s>"
161,2_2_21065_IWW_FEA_XX.wav,2,"<s> Yes, I can hear a fear emotion from the audio.</s>"
162,5_5_51091_ITH_SAD_XX.wav,5,<s> The emotion of the audio is nervous and unsure. The speaker is unsure if they have a doctor's appointment or not.</s>
163,5_5_51091_ITH_SAD_XX.wav,5,<s> Fear</s>
164,5_5_51091_ITH_SAD_XX.wav,5,"<s> Yes, I can hear the sad emotion in the person's voice on the audio.</s>"
165,5_5_51091_ITH_SAD_XX.wav,5,"<s> Yes, someone is speaking in a sad sound on the audio.</s>"
166,5_5_51091_ITH_SAD_XX.wav,5,"<s> No, the speaker does not sound sad.</s>"
167,5_5_51091_ITH_SAD_XX.wav,5,"<s> Yes, I can hear a sad emotion from the audio.</s>"
168,1_1_11065_ITS_DIS_XX.wav,1,<s> The emotion of the audio is one of confusion and uncertainty. The speaker seems to be struggling to understand something and is unsure of what to do next. There is a sense of hesitation and indecision in the speaker's voice.</s>
169,1_1_11065_ITS_DIS_XX.wav,1,<s> Confusion</s>
170,1_1_11065_ITS_DIS_XX.wav,1,"<s> Yes, I can hear the person say in disgust emotion on the audio.</s>"
171,1_1_11065_ITS_DIS_XX.wav,1,"<s> No, there is no disgust sound on the audio.</s>"
172,1_1_11065_ITS_DIS_XX.wav,1,"<s> No, the speaker does not sound like disgust.</s>"
173,1_1_11065_ITS_DIS_XX.wav,1,"<s> Yes, I can hear a disgust emotion from the audio.</s>"
174,1_0_01062_TIE_ANG_XX.wav,1,<s> The emotion of the audio is one of shock and disbelief.</s>
175,1_0_01062_TIE_ANG_XX.wav,1,<s> Anger</s>
176,1_0_01062_TIE_ANG_XX.wav,1,"<s> Yes, I can hear the disgust in the person's voice on the audio.</s>"
177,1_0_01062_TIE_ANG_XX.wav,1,"<s> Yes, someone is speaking in a disgust sound on the audio.</s>"
178,1_0_01062_TIE_ANG_XX.wav,1,"<s> Yes, the speaker sounds like disgust.</s>"
179,1_0_01062_TIE_ANG_XX.wav,1,"<s> Yes, I can hear a disgust emotion from the audio.</s>"
180,5_5_51004_TAI_SAD_XX.wav,5,"<s> The emotion of the audio is one of excitement and anticipation. The speaker is describing an airplane that is almost full, which creates a sense of urgency and excitement. The tone of the audio is energetic and enthusiastic, with a hint of excitement in the speaker's voice. Overall, the emotion of the audio is one of excitement and anticipation, as the speaker is describing an airplane that is almost full, which creates a sense of urgency and excitement.</s>"
181,5_5_51004_TAI_SAD_XX.wav,5,<s> Fear</s>
182,5_5_51004_TAI_SAD_XX.wav,5,"<s> Yes, I can hear the sad emotion in the person's voice on the audio.</s>"
183,5_5_51004_TAI_SAD_XX.wav,5,"<s> Yes, someone is speaking in a sad sound on the audio.</s>"
184,5_5_51004_TAI_SAD_XX.wav,5,"<s> No, the speaker does not sound sad.</s>"
185,5_5_51004_TAI_SAD_XX.wav,5,"<s> Yes, I can hear a sad emotion from the audio.</s>"
186,1_1_11037_IWW_DIS_XX.wav,1,<s> The emotion of the audio is one of confusion and curiosity. The speaker is genuinely puzzled by something and wants to know more about it.</s>
187,1_1_11037_IWW_DIS_XX.wav,1,<s> Curiosity</s>
188,1_1_11037_IWW_DIS_XX.wav,1,"<s> Yes, I can hear the person say in disgust emotion on the audio.</s>"
189,1_1_11037_IWW_DIS_XX.wav,1,"<s> Yes, someone is speaking in a disgust sound on the audio.</s>"
190,1_1_11037_IWW_DIS_XX.wav,1,"<s> Yes, the speaker sounds like disgust.</s>"
191,1_1_11037_IWW_DIS_XX.wav,1,"<s> Yes, I can hear a disgust emotion from the audio.</s>"
192,5_5_51042_ITH_SAD_XX.wav,5,<s> Neutral</s>
193,5_5_51042_ITH_SAD_XX.wav,5,<s> Sadness</s>
194,5_5_51042_ITH_SAD_XX.wav,5,"<s> Yes, I can hear the sad emotion in the person's voice on the audio.</s>"
195,5_5_51042_ITH_SAD_XX.wav,5,"<s> Yes, someone is speaking in a sad sound on the audio.</s>"
196,5_5_51042_ITH_SAD_XX.wav,5,"<s> No, the speaker does not sound sad.</s>"
197,5_5_51042_ITH_SAD_XX.wav,5,"<s> Yes, I can hear a sad emotion from the audio.</s>"
198,0_0_01084_IOM_ANG_XX.wav,0,<s> The emotion of the audio is excitement and anticipation.</s>
199,0_0_01084_IOM_ANG_XX.wav,0,<s> Excitement</s>
200,0_0_01084_IOM_ANG_XX.wav,0,"<s> Yes, I can hear the anger emotion in the person's voice on the audio.</s>"
201,0_0_01084_IOM_ANG_XX.wav,0,"<s> No, there is no anger sound on the audio.</s>"
202,0_0_01084_IOM_ANG_XX.wav,0,"<s> No, the speaker does not sound angry.</s>"
203,0_0_01084_IOM_ANG_XX.wav,0,"<s> Yes, I can hear an anger emotion from the audio.</s>"
204,3_3_31003_MTI_HAP_XX.wav,3,<s> The emotion of the audio is uncertainty and apprehension. The speaker is unsure of what will happen tomorrow and is worried about the possibility of it being cold.</s>
205,3_3_31003_MTI_HAP_XX.wav,3,<s> The audio expresses a sense of uncertainty and apprehension about the future.</s>
206,3_3_31003_MTI_HAP_XX.wav,3,"<s> Yes, I can hear the happy emotion in the person's voice on the audio.</s>"
207,3_3_31003_MTI_HAP_XX.wav,3,"<s> Yes, someone is speaking in a happy sound on the audio.</s>"
208,3_3_31003_MTI_HAP_XX.wav,3,"<s> No, the speaker does not sound happy.</s>"
209,3_3_31003_MTI_HAP_XX.wav,3,"<s> Yes, I can hear a happy emotion from the audio.</s>"
210,2_2_21053_IEO_FEA_HI.wav,2,<s> The emotion of the audio is frustration.</s>
211,2_2_21053_IEO_FEA_HI.wav,2,<s> Anger or frustration can be heard in the audio.</s>
212,2_2_21053_IEO_FEA_HI.wav,2,"<s> Yes, I can hear the fear and emotion in the person's voice on the audio.</s>"
213,2_2_21053_IEO_FEA_HI.wav,2,"<s> Yes, someone is speaking in a fear sound on the audio.</s>"
214,2_2_21053_IEO_FEA_HI.wav,2,"<s> No, the speaker does not sound like fear.</s>"
215,2_2_21053_IEO_FEA_HI.wav,2,"<s> Yes, I can hear a fear emotion from the audio.</s>"
216,2_1_11078_IOM_DIS_XX.wav,2,<s> The emotion of the audio is excitement and anticipation.</s>
217,2_1_11078_IOM_DIS_XX.wav,2,<s> Excitement</s>
218,2_1_11078_IOM_DIS_XX.wav,2,"<s> Yes, I can hear the person say in fear emotion on the audio.</s>"
219,2_1_11078_IOM_DIS_XX.wav,2,"<s> No, there is no fear sound on the audio.</s>"
220,2_1_11078_IOM_DIS_XX.wav,2,"<s> No, the speaker does not sound like fear.</s>"
221,2_1_11078_IOM_DIS_XX.wav,2,"<s> Yes, I can hear a fear emotion from the audio.</s>"
222,3_2_21072_TIE_FEA_XX.wav,3,<s> The emotion of the audio is one of shock and disbelief. The speaker is expressing surprise and disbelief at what has happened.</s>
223,3_2_21072_TIE_FEA_XX.wav,3,<s> Anger or frustration can be heard in the audio.</s>
224,3_2_21072_TIE_FEA_XX.wav,3,"<s> Yes, I can hear the person say in happy emotion on the audio.</s>"
225,3_2_21072_TIE_FEA_XX.wav,3,"<s> Yes, someone is speaking in a happy sound on the audio.</s>"
226,3_2_21072_TIE_FEA_XX.wav,3,"<s> No, the speaker does not sound happy.</s>"
227,3_2_21072_TIE_FEA_XX.wav,3,"<s> Yes, I can hear a happy emotion from the audio.</s>"
228,4_3_31087_IEO_HAP_HI.wav,4,<s> The emotion of the audio is one of surprise or shock. The speaker is expressing surprise that it is already 11 o'clock.</s>
229,4_3_31087_IEO_HAP_HI.wav,4,<s> Fear</s>
230,4_3_31087_IEO_HAP_HI.wav,4,"<s> Yes, I can hear the person say 'It's eleven o'clock' in neutral emotion on the audio.</s>"
231,4_3_31087_IEO_HAP_HI.wav,4,"<s> Yes, someone is speaking in a neutral sound on the audio.</s>"
232,4_3_31087_IEO_HAP_HI.wav,4,"<s> No, the speaker does not sound neutral.</s>"
233,4_3_31087_IEO_HAP_HI.wav,4,"<s> Yes, there is a neutral emotion in the audio.</s>"
234,5_5_51089_IWL_SAD_XX.wav,5,<s> The emotion of the audio is a request for a new alarm clock.</s>
235,5_5_51089_IWL_SAD_XX.wav,5,<s> Anxiety or nervousness can be heard in the audio.</s>
236,5_5_51089_IWL_SAD_XX.wav,5,"<s> Yes, I can hear the sad emotion in the person's voice on the audio.</s>"
237,5_5_51089_IWL_SAD_XX.wav,5,"<s> Yes, someone is speaking in a sad sound on the audio.</s>"
238,5_5_51089_IWL_SAD_XX.wav,5,"<s> No, the speaker does not sound sad.</s>"
239,5_5_51089_IWL_SAD_XX.wav,5,"<s> Yes, I can hear a sad emotion from the audio.</s>"
240,5_4_41082_ITS_NEU_XX.wav,5,<s> The emotion of the audio is confusion.</s>
241,5_4_41082_ITS_NEU_XX.wav,5,<s> Surprise or shock can be heard in the audio.</s>
242,5_4_41082_ITS_NEU_XX.wav,5,"<s> Yes, I can hear the sad emotion in the person's voice on the audio.</s>"
243,5_4_41082_ITS_NEU_XX.wav,5,"<s> Yes, someone is speaking in a sad sound on the audio.</s>"
244,5_4_41082_ITS_NEU_XX.wav,5,"<s> No, the speaker does not sound sad.</s>"
245,5_4_41082_ITS_NEU_XX.wav,5,"<s> Yes, I can hear a sad emotion from the audio.</s>"
246,5_5_51077_ITH_SAD_XX.wav,5,<s> The emotion of the audio is neutral.</s>
247,5_5_51077_ITH_SAD_XX.wav,5,<s> Sadness or melancholy can be heard in the audio.</s>
248,5_5_51077_ITH_SAD_XX.wav,5,<s> I THINK I HAVE A DOCTOR'S APPOINTMENT</s>
249,5_5_51077_ITH_SAD_XX.wav,5,"<s> Yes, someone is speaking in a sad sound on the audio.</s>"
